Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-05; 08:38:29
File Name; D:\Mahlo\TR\180105083829FP 4576_570 GSM0_FMI2.txt

1116.4; 08:39:02; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 460.452050; 459.963620; 459.196001; 457.914770; 456.565320; 455.426157; 454.242796; 452.952832; 451.655060; 450.342894; 449.307919; 448.111176; 446.774513; 445.729405; 445.125371; 444.736779; 444.434643; 444.687456; 445.813954; 446.966439; 448.075056; 449.904352; 452.122062; 453.422546; 453.856587; 453.996658; 454.399735; 454.754055; 454.900742; 455.185801; 455.269486; 455.481321; 455.874413; 456.225157; 456.354380; 456.499934; 456.037432; 455.349445; 455.519617; 456.334949; 456.946224; 457.451820; 457.554340; 457.011312; 456.262320; 455.755323; 455.121070; 453.994542; 453.051418; 452.588886; 452.006310; 451.568991; 451.529175; 450.674713; 449.679464; 448.953539; 447.842717; 447.199583; 447.223336; 447.123736; 446.929395; 446.805835; 446.972132; 446.902722; 446.263999; 445.663422; 445.137799; 444.825768; 444.860637; 444.707215; 444.204509; 443.765938; 443.322659; 442.977607; 442.783952; 442.493379; 442.432314; 442.245007; 442.023575; 442.185551; 442.485303; 442.552298; 442.747653; 442.721009; 442.606121; 442.683190; 443.184286; 443.757564; 444.123834; 444.591254; 444.759578; 444.524914; 444.213003; 444.084406; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1134.4; 08:40:38; (); (); (); (); (); (); 423.912615; 433.714837; 432.673693; 431.448102; 431.026429; 431.301773; 431.637198; 432.511687; 433.329254; 433.738172; 434.220105; 434.701502; 435.996056; 436.902434; 437.931657; 438.566327; 439.313233; 440.544426; 441.555798; 442.206264; 442.974746; 442.990243; 442.931086; 442.953199; 443.199605; 443.090737; 442.497998; 441.581368; 441.635847; 442.326874; 443.181038; 443.600863; 443.611115; 444.259226; 444.738150; 444.941550; 445.701301; 445.803314; 445.354700; 444.629788; 444.278926; 444.548368; 444.686890; 444.111794; 443.276256; 442.458659; 441.979200; 441.581190; 440.922052; 440.431774; 440.033823; 439.385116; 438.630521; 438.860625; 439.525932; 440.051287; 440.339804; 440.924227; 441.152751; 441.525936; 442.319900; 443.388283; 443.940073; 444.253862; 444.948226; 445.342571; 446.029991; 447.379529; 447.849363; 448.663384; 449.360937; 449.876159; 449.882090; 449.778527; 449.804068; 449.743807; 449.946731; 450.572580; 451.098651; 451.876879; 452.402622; 452.506512; 452.789754; 452.837467; 452.058852; 451.330692; 451.034904; 451.303989; 452.091485; 452.343106; 452.200592; 451.121539; 450.081080; 448.596150; 447.483212; 447.058797; 446.471065; 445.360422; 444.775850; 444.649041; 444.253862; 443.269044; 442.047358; 440.597534; 439.599603; 438.950032; 438.767791; 438.358486; 438.060224; 437.500864; 436.548531; 435.924560; 435.349971; 434.564084; 433.774561; 433.404922; 433.444589; 433.840036; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1136.0; 08:40:47; (); (); (); (); (); (); (); 433.645815; 433.356345; 434.072047; 435.160816; 435.630083; 436.622977; 437.676400; 438.860387; 439.724296; 440.664500; 441.426724; 441.854447; 442.616075; 443.593234; 445.494592; 447.049260; 448.117614; 448.350102; 448.481053; 448.539376; 447.860420; 447.077870; 446.366280; 446.054727; 445.760995; 445.987552; 445.824325; 445.222586; 444.078058; 443.448514; 443.713456; 443.650454; 443.593681; 443.852246; 443.806589; 443.845958; 443.888456; 444.392234; 445.080221; 445.583493; 445.803314; 446.065843; 446.514070; 446.899712; 446.513087; 445.884347; 446.852088; 447.543174; 447.793126; 448.397368; 448.922157; 449.313134; 449.212432; 449.524701; 449.664503; 450.076073; 450.668842; 451.476961; 452.940583; 454.230368; 454.814583; 454.643428; 454.859942; 455.379665; 456.124038; 456.584185; 456.789076; 457.559407; 458.050847; 458.295733; 458.648831; 459.283143; 459.089607; 458.330899; 458.229303; 458.059818; 457.887560; 457.558602; 457.465917; 457.085133; 456.553072; 456.445336; 456.129193; 455.795586; 455.582708; 455.237716; 454.988629; 454.538405; 454.478592; 454.551220; 454.791129; 454.992771; 455.416977; 455.618799; 456.001610; 456.505924; 456.299335; 456.057280; 455.939829; 455.507368; 455.118179; 455.842465; 456.832319; 457.493931; 458.147436; 459.030747; 459.264964; 458.989769; 458.967626; 459.118813; 459.246784; 459.722966; 460.119098; 460.900784; 462.302476; 462.572962; 462.123513; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1137.6; 08:40:56; (); (); (); (); (); (); 440.362155; 440.929264; 441.909522; 442.541748; 442.953646; 443.737060; 443.952978; 443.954378; 444.284201; 445.663065; 447.300434; 448.255032; 449.396998; 451.150477; 452.664316; 453.709871; 454.522610; 454.660743; 454.567611; 454.229772; 454.423964; 455.086857; 456.242055; 456.666023; 456.636339; 456.501722; 456.581622; 455.978245; 454.768419; 454.146177; 453.542560; 452.853352; 452.843457; 453.112900; 452.985525; 452.290088; 451.485783; 450.471550; 449.417144; 448.333055; 447.506487; 446.535081; 445.857823; 445.408762; 445.179462; 445.292622; 445.277989; 445.165783; 445.378751; 445.615768; 445.097625; 444.594353; 444.533229; 444.777012; 445.058614; 445.584267; 446.222425; 447.232753; 448.262960; 448.430300; 448.420852; 449.174494; 449.949354; 450.112462; 450.487047; 451.792777; 452.923596; 453.957498; 454.858303; 455.174387; 455.199242; 455.262303; 455.492735; 455.962777; 456.530869; 456.483722; 456.147552; 455.547243; 455.576718; 455.708951; 455.628753; 455.334038; 455.141485; 454.704553; 454.103678; 453.529418; 453.056931; 452.179760; 451.037139; 450.168788; 449.515224; 449.131876; 449.075043; 448.431969; 447.188497; 446.145028; 445.150554; 444.593102; 445.164144; 445.144713; 444.468319; 444.000065; 444.889188; 445.603728; 446.242750; 447.073013; 447.187513; 447.393388; 448.430508; 449.246347; 449.756891; 450.233907; 450.189769; 449.968904; 450.828701; 451.899558; 451.934874; 450.902015; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1139.2; 08:41:05; (); (); (); (); (); (); 441.669554; 442.132711; 442.527860; 442.715108; 442.834854; 443.332970; 444.279194; 445.270181; 446.745753; 448.615313; 450.078636; 451.727271; 452.870399; 453.730345; 454.726160; 455.514669; 456.302673; 456.891179; 457.587153; 458.172709; 458.355039; 458.216995; 458.542615; 458.112478; 457.705855; 457.535565; 457.816541; 458.155543; 458.363742; 458.386809; 457.923263; 457.623512; 457.620859; 457.960308; 458.542615; 458.927870; 458.533764; 457.577586; 457.098216; 456.819385; 455.647886; 454.055130; 452.828556; 452.318966; 452.093989; 452.021301; 452.134162; 452.302843; 452.012092; 451.268226; 450.781703; 450.514048; 450.112671; 449.762702; 449.739933; 449.963987; 450.532615; 451.624364; 452.765852; 453.155011; 452.839613; 452.400059; 451.932609; 451.845914; 452.079713; 452.392817; 452.877462; 453.622073; 454.231292; 454.708785; 455.121547; 455.413967; 455.442816; 454.653412; 454.555780; 455.229759; 455.496252; 455.190688; 455.533743; 455.865622; 455.848008; 455.400109; 454.472065; 453.557879; 452.395439; 451.251596; 449.947655; 448.650360; 448.582083; 448.772281; 448.162615; 447.637767; 447.325706; 446.677417; 446.256191; 445.731521; 445.587933; 445.437789; 445.010394; 445.064664; 445.480734; 446.314365; 447.406262; 447.278917; 446.873784; 446.995020; 447.407365; 447.526991; 447.223842; 447.352141; 447.799951; 448.423713; 448.873401; 449.368864; 449.913681; 450.085402; 449.569643; 448.786229; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1140.8; 08:41:13; (); (); (); (); (); (); 441.669554; 448.996007; 449.184418; 449.189752; 449.109077; 449.136376; 448.768109; 448.412627; 448.416412; 448.506594; 449.005663; 449.255824; 448.766798; 448.453128; 448.668301; 448.250026; 447.244227; 446.349680; 445.264965; 444.354802; 443.869770; 443.891436; 443.525910; 442.441374; 441.134959; 440.212905; 439.591825; 439.303964; 438.797563; 437.694639; 437.212348; 437.233329; 437.629908; 438.588560; 439.669162; 439.505666; 439.121634; 439.542651; 440.605760; 441.332221; 441.644967; 441.907972; 441.838384; 441.912115; 442.392945; 442.494541; 442.004859; 441.263109; 440.549999; 439.727068; 440.014213; 440.485924; 440.907210; 441.406339; 442.015797; 442.589700; 443.537623; 444.584340; 445.519745; 446.705371; 448.380649; 449.782163; 450.687349; 451.197445; 451.700449; 451.932430; 451.957256; 451.699346; 451.406926; 450.852633; 450.540572; 450.404584; 449.828565; 449.196488; 448.573470; 448.054373; 447.784215; 447.596341; 447.514087; 447.593957; 447.437227; 447.357506; 447.327256; 447.391391; 447.839558; 447.553962; 446.724534; 445.878327; 445.423394; 445.244938; 445.243388; 445.615619; 445.543766; 445.976168; 446.512669; 447.031885; 447.233528; 447.224498; 447.292924; 447.816104; 449.101359; 450.439662; 451.853395; 453.127503; 454.002768; 454.868495; 455.830783; 456.534088; 456.540525; 456.192404; 455.949605; 456.273884; 456.707925; 456.890702; 456.476420; 456.164390; 456.117362; 455.783635; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1142.4; 08:41:22; (); (); (); (); (); (); (); 445.300043; 444.280118; 443.464965; 442.753345; 442.303061; 442.165464; 441.842794; 441.386431; 441.759348; 442.288756; 442.476392; 442.511857; 442.189157; 441.877425; 442.051142; 442.952305; 443.921834; 444.565296; 445.201546; 445.621431; 446.087301; 447.032332; 447.451144; 447.163403; 446.729779; 446.139514; 446.074724; 446.759760; 447.517544; 447.318673; 446.739286; 446.795523; 446.630090; 446.572423; 446.598440; 446.439713; 445.798844; 445.284933; 444.587290; 444.102973; 443.845868; 443.774790; 443.637639; 443.548262; 444.150716; 444.650322; 444.783449; 444.998443; 444.798559; 444.230050; 443.724930; 443.594813; 443.560004; 443.828672; 443.875194; 444.138050; 443.975717; 443.845332; 444.336653; 444.387972; 443.983555; 444.250524; 444.479525; 445.014626; 445.976704; 446.889520; 447.787553; 448.389381; 448.634595; 448.762864; 448.721707; 448.528141; 447.978973; 446.878403; 446.550488; 447.053820; 447.742432; 448.464304; 448.624104; 448.443741; 448.481232; 448.523968; 448.580623; 448.567748; 448.803991; 448.981315; 449.281812; 449.770212; 450.040609; 450.066537; 449.662328; 449.270993; 448.813111; 448.999912; 449.212372; 449.008912; 448.739290; 448.202282; 447.918445; 447.772354; 447.978318; 447.639614; 446.889430; 446.166694; 445.387214; 444.520563; 443.408847; 442.682803; 441.706985; 441.479027; 441.323757; 441.205263; 441.459745; 441.244215; 440.617591; 439.977258; 440.161258; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1144.0; 08:41:31; (); (); (); (); (); (); 458.043814; 457.657427; 457.016587; 456.529111; 456.490248; 456.701040; 456.492215; 455.915362; 455.203295; 454.137027; 453.267902; 452.860445; 453.224093; 454.354018; 455.474794; 455.870330; 456.328958; 457.232684; 457.302064; 456.273943; 455.327928; 454.823971; 454.880953; 455.244243; 455.216497; 454.327106; 453.690201; 453.012198; 452.225834; 451.055318; 450.109303; 449.055821; 448.292553; 448.128521; 448.754549; 449.570626; 451.273501; 452.335417; 452.748686; 453.341872; 453.930199; 453.784555; 453.526616; 453.558594; 453.754902; 453.833342; 454.098523; 454.663962; 455.362231; 455.837250; 455.844939; 455.023438; 454.734057; 454.777181; 454.499632; 454.308242; 454.207122; 454.402238; 454.797328; 455.578715; 456.293076; 456.193507; 455.458909; 454.707980; 454.072714; 453.283310; 452.330768; 451.589793; 451.250881; 451.155931; 450.912535; 450.857073; 450.889856; 450.830311; 450.500071; 450.385690; 450.526744; 450.791836; 451.251298; 451.970667; 452.478528; 452.901870; 453.432739; 454.057544; 454.587162; 455.076396; 455.234081; 455.663264; 456.255704; 456.779748; 457.053035; 457.332075; 457.742870; 458.287507; 458.391041; 458.193868; 458.183557; 458.640933; 459.453821; 460.477233; 460.215271; 459.755212; 458.848506; 457.629830; 457.025081; 456.298828; 455.567271; 454.778343; 454.048604; 453.622878; 453.785330; 453.429520; 452.894270; 451.638192; 450.466990; 450.332195; 450.447798; 450.814664; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1145.6; 08:41:39; (); (); (); (); (); (); 445.971698; 445.623159; 445.484906; 445.700198; 445.630401; 445.560515; 445.558369; 445.677519; 446.061701; 446.877122; 447.194248; 446.601570; 445.742637; 445.137411; 444.551200; 444.298267; 443.851173; 442.708373; 441.381127; 440.101862; 438.817441; 437.718719; 436.494619; 435.315043; 434.442401; 433.832705; 434.037507; 434.410334; 434.874713; 435.223818; 435.169160; 435.307533; 436.089426; 437.188923; 438.406646; 439.625740; 440.472305; 441.079617; 441.269487; 441.657811; 442.025006; 442.075819; 441.862643; 441.334635; 441.055208; 441.098481; 441.116691; 440.958381; 440.904677; 440.899849; 441.477776; 442.188919; 442.715585; 443.173438; 443.364948; 443.809003; 444.221616; 444.290549; 444.523752; 444.449306; 444.158018; 444.613308; 444.967806; 444.696367; 444.444776; 443.940371; 443.599612; 443.461120; 443.602473; 443.665683; 443.380117; 443.163246; 443.620980; 444.263071; 445.345551; 446.815103; 447.290540; 448.228002; 449.225813; 449.736357; 449.925333; 450.465202; 450.948030; 451.145768; 451.763183; 453.048199; 454.601675; 455.856800; 456.973255; 457.842380; 458.399564; 458.933175; 459.350854; 459.960163; 460.386753; 461.028636; 461.581588; 461.857915; 462.077975; 462.100595; 461.494386; 460.957050; 459.899396; 458.706230; 457.630277; 456.701607; 456.781507; 457.509041; 457.686573; 457.014859; 456.212908; 455.525815; 455.374956; 455.082357; 454.930067; 454.808116; 454.633594; 455.335736; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1147.2; 08:41:48; (); (); (); (); (); (); 427.363396; 426.880926; 426.516503; 426.487684; 426.296502; 426.502734; 426.977128; 427.441478; 427.636623; 427.731097; 428.415477; 429.492414; 430.791974; 432.850122; 434.821814; 435.930818; 437.372476; 438.218445; 438.373178; 438.572675; 438.700587; 438.469052; 438.982725; 439.348906; 439.181060; 438.736469; 438.261539; 437.102675; 435.736388; 435.239643; 435.253322; 435.141325; 435.024977; 435.724735; 436.682522; 437.833726; 439.329684; 439.969212; 440.385640; 440.526396; 440.638989; 441.081524; 441.935718; 442.150176; 442.329526; 442.457885; 442.732185; 443.690091; 444.312155; 444.573849; 444.100678; 443.074763; 442.717433; 443.119586; 443.583369; 444.206744; 444.595963; 444.401592; 444.068134; 443.681717; 443.733275; 443.793178; 443.351656; 442.901850; 442.333311; 442.924619; 443.956196; 444.632888; 444.942296; 444.679230; 444.196016; 444.166511; 444.471449; 444.827974; 445.003092; 444.658220; 444.669127; 444.913477; 445.430040; 447.117686; 448.588789; 449.130565; 448.779404; 448.653460; 449.117959; 450.003356; 450.733334; 451.368302; 452.123433; 453.146219; 454.121053; 454.870254; 455.296785; 455.111504; 454.069436; 452.404886; 452.122658; 452.627391; 452.863991; 453.133732; 453.053296; 452.790260; 452.433825; 451.843351; 451.089412; 450.314522; 450.122654; 450.035483; 449.661076; 449.589819; 449.711978; 449.414521; 449.175924; 449.051619; 448.676914; 448.267847; 448.111087; 448.061734; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1148.8; 08:41:57; (); (); (); (); (); (); 437.412769; 437.303811; 437.463820; 436.517209; 435.656220; 435.673714; 435.825914; 436.607599; 437.569737; 438.239425; 439.419448; 440.754563; 441.885084; 442.710489; 443.153709; 444.060922; 444.514096; 444.686323; 445.324719; 445.499599; 446.149260; 446.563274; 445.511580; 444.742709; 444.067776; 443.434060; 443.008423; 442.951590; 443.045855; 442.773819; 442.264438; 442.359895; 443.647176; 445.460737; 446.786463; 447.438657; 447.918177; 448.317170; 448.311359; 448.409557; 448.417783; 448.499203; 448.841095; 449.341476; 450.226963; 451.052666; 451.564580; 451.474875; 451.338053; 451.145887; 451.413393; 452.140361; 452.813715; 453.411341; 453.710765; 454.000682; 454.146624; 454.293907; 454.620808; 454.739243; 454.484403; 453.851432; 453.495890; 453.194827; 452.852279; 452.312857; 451.690286; 451.165795; 451.277494; 451.637059; 451.585621; 451.329947; 450.743526; 450.236231; 450.054199; 450.433016; 450.931311; 451.229930; 451.532155; 451.666385; 451.853961; 452.141911; 452.690214; 452.402800; 452.348858; 452.824354; 453.486770; 454.086334; 454.404384; 454.944789; 455.195606; 454.993069; 454.670608; 454.769492; 455.293357; 455.681473; 456.180453; 456.705421; 457.349330; 458.153546; 458.977938; 459.347218; 459.964514; 460.365295; 460.776985; 461.594373; 461.926192; 462.343246; 462.249398; 461.867869; 461.738616; 461.402863; 461.118728; 461.104333; 460.602403; 459.950328; 459.237844; 458.741128; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1150.4; 08:42:06; (); (); (); (); (); (); 443.999708; 443.398744; 443.256348; 444.032520; 444.666833; 444.797397; 445.683300; 446.485430; 447.063744; 446.941227; 447.547764; 448.259383; 448.518157; 448.379576; 447.971284; 448.285311; 449.001908; 449.206263; 448.992342; 449.629694; 450.214237; 450.148344; 450.378180; 450.720876; 450.716138; 450.511336; 450.816393; 451.616734; 452.407241; 452.810377; 452.823281; 452.314466; 451.661587; 451.059610; 450.081289; 449.125588; 448.817790; 448.572755; 448.531896; 448.407561; 447.845757; 447.523534; 447.447032; 447.183341; 446.668446; 445.852816; 445.305347; 445.385069; 445.344597; 444.970936; 444.534093; 443.873197; 442.795485; 442.293197; 442.248613; 441.508085; 440.407097; 439.345002; 439.141840; 439.053476; 439.898163; 440.772802; 441.556156; 442.356884; 443.121403; 443.463594; 444.106281; 445.732147; 446.572840; 447.121978; 448.214203; 449.676394; 450.923592; 451.719493; 452.255100; 452.488661; 452.611476; 453.105628; 453.466117; 453.645498; 454.484612; 455.161482; 454.772502; 454.172879; 454.171032; 454.505831; 454.182416; 453.737229; 453.922600; 454.160035; 454.189092; 454.221636; 453.901827; 453.781217; 453.276008; 452.170104; 451.222330; 451.309979; 452.308685; 452.849597; 452.889115; 453.026563; 454.042733; 454.713464; 454.757690; 455.039173; 455.234170; 455.170393; 455.297947; 456.215709; 456.864595; 457.114577; 456.969231; 456.434965; 456.448466; 456.900328; 456.854522; 455.626965; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1152.0; 08:42:14; (); (); (); (); (); (); 455.661386; 456.153035; 457.003087; 457.601726; 458.361685; 458.913118; 459.373921; 459.532857; 460.429341; 461.533517; 461.815596; 462.232351; 462.554127; 462.290347; 461.033702; 460.191607; 459.659845; 459.342837; 458.420128; 457.098186; 456.043065; 454.927593; 453.815728; 452.455819; 451.516092; 451.706290; 451.984346; 451.681346; 452.292770; 453.015924; 452.908099; 452.662170; 452.310979; 452.512771; 452.948898; 453.061730; 453.100443; 452.926040; 452.549070; 451.586068; 450.025171; 449.132204; 449.017107; 448.901147; 448.600680; 448.323339; 448.020101; 447.694421; 447.440058; 447.180718; 446.793050; 447.089434; 447.850734; 448.062837; 448.713958; 449.414968; 449.568719; 449.398488; 449.014395; 448.810935; 448.453456; 447.872818; 447.512150; 447.271138; 446.914375; 446.686596; 445.665628; 444.573820; 443.992287; 443.322361; 442.101330; 440.705329; 439.844459; 438.883066; 437.671870; 436.810136; 436.277300; 435.144186; 433.499783; 432.772934; 432.241321; 431.874394; 431.337863; 430.437118; 429.203272; 428.758055; 428.748041; 428.250968; 428.242564; 428.268462; 427.429348; 427.011430; 427.328169; 427.643925; 427.059740; 426.043451; 425.270885; 424.669564; 424.394965; 424.627990; 425.181717; 425.414324; 425.426841; 425.614625; 426.434308; 427.190393; 427.412570; 427.570552; 427.656174; 428.422689; 429.528028; 430.324584; 431.332290; 431.981832; 431.711078; 431.319714; 431.679100; 432.090193; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1153.6; 08:42:23; (); (); (); (); (); (); 443.124384; 444.476962; 445.739150; 445.546061; 444.844604; 444.149464; 443.184495; 443.288952; 444.776118; 445.942968; 448.109895; 450.244755; 451.485634; 451.984823; 452.307582; 452.181607; 451.831430; 451.398700; 451.956213; 452.711612; 453.626245; 454.866022; 454.679698; 453.603834; 452.074289; 450.306982; 449.061602; 448.234469; 447.577715; 446.655393; 446.009696; 445.717067; 445.777357; 445.496738; 445.304453; 445.142239; 444.925457; 445.006490; 445.367187; 445.356399; 445.492893; 445.230335; 445.078194; 445.820898; 446.748316; 447.002262; 447.006226; 446.870178; 447.382778; 447.734028; 447.887480; 448.164761; 448.328525; 447.971582; 447.912306; 447.899610; 448.880702; 449.548483; 449.027926; 449.015379; 449.551940; 450.823009; 451.927960; 452.382535; 452.667981; 452.765286; 453.118324; 453.774542; 454.432100; 455.004752; 455.572098; 455.335319; 454.998702; 454.954147; 454.732120; 454.009265; 453.042388; 451.669008; 450.347692; 449.876904; 449.617147; 449.396580; 449.316949; 448.886216; 448.170751; 447.128326; 447.004914; 446.998030; 446.741015; 446.476519; 445.950598; 445.611596; 446.007520; 446.588814; 446.425229; 445.580393; 444.742888; 444.291323; 444.155782; 444.221467; 443.959504; 443.717033; 444.708526; 445.419818; 445.159644; 444.966853; 444.319248; 443.223536; 442.465991; 442.119867; 441.957772; 441.679925; 441.518068; 441.057920; 440.852076; 440.671533; 439.651936; 437.035978; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1155.2; 08:42:32; (); (); (); (); (); (); 443.750054; 443.767697; 443.191051; 442.826837; 442.979187; 443.824887; 444.159955; 443.909347; 443.698674; 443.362325; 443.431437; 443.875253; 444.725633; 445.869774; 446.243882; 446.202636; 446.514189; 447.309792; 447.943747; 448.068112; 447.863758; 447.897255; 448.527217; 448.916495; 449.242026; 450.223655; 451.937467; 452.670395; 452.880889; 453.523993; 454.160631; 454.451025; 454.697192; 454.636812; 454.746902; 455.355883; 455.712616; 455.478251; 455.215484; 455.181539; 454.527706; 453.488469; 452.812344; 451.743186; 450.403422; 449.508011; 448.671520; 448.236108; 448.186964; 447.637379; 447.077364; 447.056234; 447.104543; 446.557343; 445.530981; 444.717139; 444.498122; 444.490850; 445.009500; 445.842177; 446.689755; 447.717220; 448.010057; 447.899550; 447.726697; 447.324395; 446.858764; 447.139442; 447.736710; 448.302716; 448.945999; 449.559122; 450.258166; 450.729132; 451.421559; 451.901704; 452.456653; 453.721225; 454.831004; 455.972016; 457.523674; 458.882153; 459.517896; 459.893018; 459.445447; 458.681107; 458.296359; 458.206892; 458.168447; 457.474947; 457.013935; 456.165403; 455.018759; 454.382211; 453.688353; 452.332407; 450.822204; 449.722916; 449.087948; 448.834330; 448.659629; 448.417813; 447.817981; 447.488904; 447.349519; 447.206676; 447.740078; 448.445708; 448.852390; 449.256599; 449.421287; 449.875474; 450.617075; 451.230347; 452.132583; 452.989846; 453.575343; 453.733414; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1156.8; 08:42:40; (); (); (); (); (); (); 443.750054; 438.915461; 439.816236; 440.677196; 441.548347; 442.585468; 443.817526; 444.573313; 445.115864; 445.631266; 445.568860; 445.378304; 445.616454; 446.516812; 448.040724; 448.813289; 448.980302; 448.771477; 448.078185; 447.372407; 445.976049; 444.495291; 443.741858; 443.296492; 442.308247; 442.184687; 442.163229; 441.931754; 441.141814; 439.992130; 439.350843; 439.517975; 439.829469; 440.368742; 441.291332; 442.177981; 443.279386; 444.174021; 445.299983; 446.358502; 446.680814; 446.957171; 447.670966; 448.332369; 448.937744; 449.366301; 449.328929; 449.406594; 449.125737; 448.794723; 448.537320; 448.499829; 448.272049; 447.955221; 447.667211; 447.596103; 447.685838; 447.472841; 447.081357; 446.475893; 445.982456; 445.709825; 445.689499; 445.750445; 445.735872; 445.437253; 445.066541; 444.959432; 444.968104; 445.278943; 445.459694; 445.603102; 445.921272; 445.812821; 445.419550; 444.868296; 444.482476; 444.188505; 443.902582; 444.051296; 444.294006; 444.322407; 444.417089; 444.438249; 444.551885; 445.136219; 445.540071; 445.772260; 446.750075; 447.588712; 448.585570; 449.696988; 450.946867; 452.567518; 453.450978; 453.916013; 454.193264; 454.344094; 454.474449; 455.122143; 455.511332; 455.840439; 455.863506; 455.742389; 455.748379; 454.780459; 453.675807; 452.612877; 451.705605; 451.477319; 451.665848; 451.448977; 451.435864; 451.229215; 450.050265; 448.980868; 448.675752; 448.905617; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1158.4; 08:42:49; (); (); (); (); (); (); 451.378286; 450.545251; 449.187666; 447.634965; 447.555482; 449.143708; 449.301124; 449.027121; 449.231893; 448.957801; 448.093385; 447.344661; 446.635425; 446.180493; 445.974380; 445.474625; 445.080161; 445.505619; 446.489185; 446.451813; 445.310742; 444.671631; 444.224268; 444.161385; 444.193214; 443.895310; 443.982661; 443.945944; 444.006443; 444.139123; 444.766253; 445.286065; 444.668800; 443.835080; 443.427563; 443.758041; 444.343120; 444.023609; 443.265259; 442.687869; 442.136139; 441.337794; 440.812469; 440.145969; 439.230382; 438.346505; 437.678963; 438.083768; 438.600719; 438.624054; 438.229769; 437.731147; 437.401205; 436.870575; 436.463207; 436.430067; 436.887085; 437.315226; 437.416732; 437.775493; 437.967747; 438.290477; 438.164145; 437.466621; 437.158346; 437.343687; 438.427299; 439.770728; 440.883636; 441.760033; 442.271888; 442.980796; 443.423480; 443.954259; 444.818497; 446.074545; 446.710140; 447.233766; 448.080420; 449.342012; 450.229734; 450.639337; 451.112747; 451.838702; 452.425033; 452.924460; 453.123242; 454.174161; 454.872608; 455.049753; 455.189794; 455.299407; 455.793351; 455.820143; 455.279112; 455.102563; 455.185920; 455.220103; 454.922289; 454.688787; 454.288065; 454.077423; 453.697115; 453.502089; 453.565776; 453.970581; 454.559177; 454.376161; 453.648567; 452.776849; 451.599658; 450.671822; 450.375915; 450.429082; 450.725496; 451.116085; 450.891793; 450.491965; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1160.0; 08:42:58; (); (); (); (); (); (); 451.767862; 450.925112; 449.791163; 449.634790; 449.848890; 449.904442; 449.706346; 449.713230; 448.900878; 448.631674; 448.898494; 449.191153; 449.296623; 449.444741; 449.845612; 450.286418; 451.116383; 451.310098; 451.084793; 450.387925; 449.832350; 450.115651; 450.499982; 450.649828; 450.547665; 450.886250; 451.326191; 452.169836; 453.132898; 453.577727; 453.371286; 453.120321; 454.136938; 455.293059; 456.677526; 457.384050; 457.201004; 456.875682; 456.841826; 456.378996; 455.814183; 454.895675; 454.401791; 454.050601; 454.053849; 454.523861; 454.845101; 454.676300; 454.183817; 453.392893; 452.826321; 452.608675; 452.463508; 452.358067; 452.113867; 451.769561; 450.945169; 449.485302; 448.548198; 447.909743; 447.398454; 446.991444; 446.479917; 445.840538; 445.632398; 445.352912; 444.911778; 444.376409; 443.886787; 444.240689; 444.581926; 445.350707; 445.915490; 445.618957; 445.197374; 444.850117; 444.178075; 443.777233; 443.808854; 444.319576; 445.510298; 446.780413; 447.983712; 449.096680; 449.672878; 449.937403; 450.144619; 450.792611; 451.503187; 452.310890; 453.742445; 455.436349; 456.655264; 457.854658; 458.309889; 458.012819; 457.740396; 458.321840; 458.362073; 458.320469; 458.434165; 458.149463; 458.016843; 458.496690; 458.203346; 457.483679; 456.772029; 456.047416; 455.409229; 454.865009; 454.487532; 454.230100; 453.567863; 453.087807; 453.028947; 452.964306; 453.211904; 452.964127; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
