Roll Number; 0
Recipe Name; B_R_B
Start Time; 2017-12-14; 09:53:50
File Name; D:\Mahlo\TR\171214095350B_R_B0_XMF2.txt

203.2; 09:54:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.751338; 1.752434; 1.752424; 1.751928; 1.752920; 1.755824; 1.757469; 1.757782; 1.760578; 1.764214; 1.767172; 1.769904; 1.773882; 1.778981; 1.783306; 1.786172; 1.788506; 1.791831; 1.794968; 1.795965; 1.794687; 1.795661; 1.799945; 1.803324; 1.806234; 1.811243; 1.814993; 1.816544; 1.819629; 1.824472; 1.828548; 1.832126; 1.835097; 1.839024; 1.845998; 1.855198; 1.862670; 1.866146; 1.868805; 1.871519; 1.873018; 1.875539; 1.877683; 1.878153; 1.879798; 1.883429; 1.888776; 1.894050; 1.896023; 1.895927; 1.895842; 1.894122; 1.892537; 1.893019; 1.895098; 1.895653; 1.894913; 1.893006; 1.890399; 1.888734; 1.887435; 1.887001; 1.888054; 1.890164; 1.890597; 1.889423; 1.890953; 1.894874; 1.895133; 1.894273; 1.894085; 1.895594; 1.899635; 1.903100; 1.905702; 1.909559; 1.911170; 1.910389; 1.910247; 1.911402; 1.913000; 1.913895; 1.913579; 1.914174; 1.916059; 1.919579; 1.922564; 1.923848; 1.924952; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
231.1; 09:55:58; (); (); (); (); (); (); (); 1.965972; 1.967066; 1.964658; 1.963279; 1.964798; 1.968428; 1.968674; 1.964181; 1.960732; 1.958006; 1.956687; 1.954077; 1.951674; 1.951953; 1.952592; 1.946691; 1.938173; 1.933159; 1.931419; 1.927334; 1.914494; 1.898180; 1.891892; 1.887815; 1.880771; 1.873497; 1.867074; 1.861266; 1.854409; 1.849471; 1.849906; 1.853994; 1.857269; 1.857486; 1.858551; 1.866226; 1.875077; 1.879836; 1.879665; 1.879500; 1.881041; 1.883066; 1.881399; 1.878150; 1.875328; 1.873592; 1.873339; 1.872605; 1.871065; 1.870036; 1.867999; 1.863759; 1.858548; 1.853688; 1.848012; 1.842582; 1.842687; 1.846976; 1.847449; 1.845570; 1.845500; 1.845999; 1.845428; 1.844077; 1.842154; 1.841914; 1.842826; 1.846890; 1.854878; 1.860320; 1.860131; 1.857286; 1.856718; 1.860029; 1.859868; 1.854426; 1.849100; 1.843776; 1.839061; 1.836218; 1.835238; 1.835026; 1.833142; 1.830315; 1.827861; 1.829352; 1.831954; 1.831559; 1.828402; 1.826950; 1.829364; 1.833805; 1.835991; 1.836933; 1.840471; 1.844173; 1.844988; 1.843978; 1.841372; 1.838088; 1.838109; 1.843132; 1.851649; 1.863824; 1.873460; 1.879553; 1.884212; 1.891328; 1.896723; 1.897843; 1.898755; 1.902461; 1.907272; 1.916322; 1.930012; 1.941436; 1.942172; 1.939444; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
233.6; 09:56:06; (); (); (); (); (); (); (); 1.909379; 1.917131; 1.924103; 1.923043; 1.917676; 1.913065; 1.912367; 1.913204; 1.912798; 1.908324; 1.902320; 1.895247; 1.889039; 1.887714; 1.890607; 1.891271; 1.886468; 1.878226; 1.871858; 1.868565; 1.866524; 1.861365; 1.854730; 1.850150; 1.846530; 1.843609; 1.842431; 1.838812; 1.831058; 1.821653; 1.815235; 1.811178; 1.808952; 1.808137; 1.808329; 1.808971; 1.810905; 1.812359; 1.812339; 1.812959; 1.818247; 1.825267; 1.831846; 1.836544; 1.837073; 1.834655; 1.832535; 1.832773; 1.835035; 1.837008; 1.838205; 1.837992; 1.835820; 1.836124; 1.840747; 1.840730; 1.837001; 1.835167; 1.834899; 1.835677; 1.835681; 1.831696; 1.829168; 1.829011; 1.830333; 1.831653; 1.834456; 1.837960; 1.839070; 1.837099; 1.835277; 1.837013; 1.842445; 1.847308; 1.849617; 1.854561; 1.864043; 1.869611; 1.871835; 1.870702; 1.865643; 1.861104; 1.860327; 1.861301; 1.866858; 1.874238; 1.877167; 1.872927; 1.867039; 1.863686; 1.860043; 1.856117; 1.852786; 1.848439; 1.844391; 1.842960; 1.841766; 1.839454; 1.837558; 1.833299; 1.828459; 1.827270; 1.829186; 1.832535; 1.833745; 1.835402; 1.838217; 1.840618; 1.842216; 1.846355; 1.853578; 1.858397; 1.861198; 1.862349; 1.863265; 1.863071; 1.861964; 1.860434; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
236.0; 09:56:15; (); (); (); (); (); (); (); 1.896512; 1.896762; 1.894724; 1.893519; 1.893080; 1.893057; 1.893060; 1.891234; 1.888111; 1.885201; 1.881726; 1.878664; 1.878067; 1.876697; 1.874002; 1.871799; 1.869335; 1.867639; 1.867831; 1.868274; 1.867089; 1.866148; 1.868761; 1.874184; 1.877502; 1.877200; 1.875912; 1.875227; 1.875209; 1.873828; 1.871903; 1.872541; 1.875569; 1.876027; 1.876767; 1.878878; 1.877581; 1.873855; 1.872066; 1.873166; 1.877779; 1.879023; 1.876130; 1.875799; 1.878036; 1.878792; 1.877667; 1.875572; 1.874547; 1.875514; 1.876537; 1.879754; 1.882236; 1.883600; 1.881528; 1.877006; 1.877096; 1.882914; 1.887752; 1.887916; 1.887386; 1.887259; 1.885478; 1.883091; 1.877610; 1.870368; 1.865071; 1.861248; 1.855974; 1.852477; 1.852405; 1.848472; 1.842938; 1.837180; 1.833926; 1.833071; 1.832842; 1.833633; 1.834427; 1.835375; 1.837953; 1.840596; 1.842508; 1.844803; 1.847876; 1.851336; 1.853719; 1.855052; 1.859313; 1.865978; 1.870684; 1.873180; 1.872231; 1.873014; 1.878407; 1.880805; 1.883148; 1.887989; 1.891253; 1.892625; 1.893901; 1.895713; 1.897774; 1.897646; 1.896100; 1.897142; 1.901689; 1.907955; 1.910890; 1.908234; 1.906675; 1.906603; 1.905753; 1.904565; 1.903137; 1.902063; 1.904074; 1.907317; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
238.5; 09:56:24; (); (); (); (); (); (); (); 1.878856; 1.877742; 1.875783; 1.874844; 1.875108; 1.876002; 1.876234; 1.876439; 1.877351; 1.878946; 1.879437; 1.880106; 1.880982; 1.881980; 1.881365; 1.880141; 1.881158; 1.883914; 1.884864; 1.883311; 1.882108; 1.883275; 1.883949; 1.882373; 1.879489; 1.877466; 1.876264; 1.874956; 1.872781; 1.872171; 1.871405; 1.868403; 1.862423; 1.858363; 1.855184; 1.845114; 1.835642; 1.832269; 1.830587; 1.829448; 1.827908; 1.824491; 1.820682; 1.817515; 1.815528; 1.813736; 1.813856; 1.815804; 1.816344; 1.816890; 1.823076; 1.828389; 1.827425; 1.826866; 1.826463; 1.825769; 1.826385; 1.829591; 1.831708; 1.831399; 1.831360; 1.831481; 1.831138; 1.829761; 1.828711; 1.829182; 1.827351; 1.823026; 1.817211; 1.814939; 1.814436; 1.813770; 1.813347; 1.811170; 1.811125; 1.811944; 1.812213; 1.813016; 1.814276; 1.816733; 1.818864; 1.822707; 1.829930; 1.838422; 1.841724; 1.844556; 1.846585; 1.848263; 1.852316; 1.855355; 1.857525; 1.858434; 1.858642; 1.861944; 1.863071; 1.861631; 1.859596; 1.857557; 1.855473; 1.854862; 1.855060; 1.854803; 1.852260; 1.849286; 1.846280; 1.842736; 1.843774; 1.846628; 1.849608; 1.852564; 1.854159; 1.856135; 1.858408; 1.859825; 1.859477; 1.858830; 1.860284; 1.864036; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
241.0; 09:56:32; (); (); (); (); (); (); (); 1.951032; 1.950894; 1.950633; 1.948319; 1.942502; 1.938556; 1.937457; 1.935668; 1.931851; 1.925422; 1.919369; 1.913028; 1.907621; 1.905825; 1.903717; 1.902725; 1.902736; 1.901782; 1.902805; 1.905332; 1.904373; 1.903062; 1.902168; 1.900756; 1.900260; 1.898429; 1.894793; 1.892805; 1.890834; 1.886340; 1.880893; 1.875865; 1.867787; 1.861331; 1.859146; 1.857892; 1.853917; 1.851540; 1.850490; 1.851009; 1.854425; 1.855764; 1.850782; 1.843829; 1.839798; 1.839074; 1.839008; 1.841834; 1.842250; 1.839630; 1.838207; 1.836736; 1.833683; 1.831976; 1.832081; 1.829400; 1.821815; 1.814099; 1.805784; 1.795443; 1.788878; 1.785142; 1.782680; 1.783031; 1.783415; 1.783012; 1.781609; 1.780475; 1.778795; 1.775445; 1.774779; 1.780503; 1.791499; 1.805905; 1.819714; 1.827653; 1.829258; 1.828472; 1.828454; 1.830570; 1.830994; 1.831498; 1.835684; 1.840447; 1.846101; 1.853283; 1.856035; 1.856148; 1.853730; 1.850488; 1.848179; 1.850356; 1.855804; 1.860833; 1.865553; 1.871195; 1.876164; 1.879280; 1.881339; 1.882090; 1.884086; 1.889305; 1.895189; 1.899626; 1.903794; 1.905627; 1.904139; 1.900518; 1.896698; 1.890908; 1.889641; 1.889007; 1.886241; 1.885645; 1.884864; 1.881323; 1.876095; 1.871889; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
243.5; 09:56:41; (); (); (); (); (); (); (); 1.928579; 1.926378; 1.921734; 1.918395; 1.915738; 1.909491; 1.903203; 1.900155; 1.893330; 1.885934; 1.881588; 1.881330; 1.882720; 1.884934; 1.885998; 1.883758; 1.882831; 1.882724; 1.879712; 1.878887; 1.883961; 1.890511; 1.892642; 1.894527; 1.896776; 1.895892; 1.892503; 1.884786; 1.874684; 1.869134; 1.867215; 1.860619; 1.852169; 1.847767; 1.842730; 1.830934; 1.817504; 1.807936; 1.799404; 1.792822; 1.787871; 1.783662; 1.781699; 1.782310; 1.782124; 1.778578; 1.778172; 1.783102; 1.785752; 1.786712; 1.789752; 1.795498; 1.802338; 1.806755; 1.808368; 1.809117; 1.809650; 1.809363; 1.807380; 1.804842; 1.804946; 1.802206; 1.796237; 1.792848; 1.792874; 1.792667; 1.789608; 1.783702; 1.778306; 1.775300; 1.769074; 1.761053; 1.752681; 1.740248; 1.726747; 1.715355; 1.705092; 1.693775; 1.679637; 1.664932; 1.650719; 1.634641; 1.619799; 1.605533; 1.590705; 1.580921; 1.572335; 1.563430; 1.557262; 1.551289; 1.544815; 1.539383; 1.534887; 1.530050; 1.524853; 1.520272; 1.516505; 1.512522; 1.508027; 1.503860; 1.499068; 1.493535; 1.488754; 1.483934; 1.478581; 1.473626; 1.469321; 1.466077; 1.463168; 1.460267; 1.457975; 1.456104; 1.454479; 1.452969; 1.451740; 1.450907; 1.450439; 1.450367; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
245.9; 09:56:49; (); (); (); (); (); (); (); 1.924374; 1.922438; 1.917377; 1.910447; 1.905944; 1.904142; 1.903358; 1.902966; 1.903006; 1.903499; 1.902738; 1.901606; 1.902281; 1.901572; 1.899654; 1.897787; 1.898499; 1.901012; 1.904622; 1.907497; 1.909356; 1.910867; 1.911730; 1.909910; 1.904670; 1.899127; 1.894343; 1.888059; 1.883785; 1.885073; 1.887081; 1.887225; 1.885697; 1.885470; 1.887767; 1.888194; 1.885889; 1.883602; 1.882919; 1.885786; 1.889113; 1.891836; 1.895007; 1.899153; 1.901990; 1.903141; 1.904429; 1.907098; 1.907421; 1.903080; 1.899554; 1.901342; 1.902773; 1.901963; 1.899393; 1.898039; 1.897169; 1.895812; 1.893267; 1.891408; 1.888487; 1.882485; 1.874931; 1.870510; 1.870016; 1.868912; 1.863863; 1.860728; 1.860955; 1.860646; 1.858043; 1.854328; 1.851695; 1.848708; 1.844974; 1.840669; 1.839120; 1.837278; 1.832643; 1.826784; 1.822375; 1.820158; 1.815203; 1.809037; 1.802038; 1.792818; 1.783619; 1.774451; 1.764471; 1.753519; 1.743904; 1.733431; 1.723319; 1.714479; 1.706319; 1.696574; 1.684384; 1.674757; 1.666356; 1.657644; 1.651809; 1.646393; 1.636004; 1.622942; 1.611865; 1.601710; 1.590570; 1.581217; 1.572099; 1.562132; 1.554062; 1.547839; 1.541087; 1.534191; 1.526409; 1.517277; 1.504876; 1.499565; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
248.4; 09:56:58; (); (); (); (); (); (); (); 1.939917; 1.938682; 1.931843; 1.924986; 1.919021; 1.912856; 1.906825; 1.900768; 1.895271; 1.888276; 1.882692; 1.879332; 1.873542; 1.866685; 1.860576; 1.853986; 1.849430; 1.847743; 1.845340; 1.844115; 1.844790; 1.846667; 1.849698; 1.851124; 1.850513; 1.848322; 1.845306; 1.843468; 1.840453; 1.838752; 1.837928; 1.837134; 1.838890; 1.841802; 1.842918; 1.841867; 1.841075; 1.841189; 1.842062; 1.844191; 1.846127; 1.847153; 1.848518; 1.850199; 1.851104; 1.851111; 1.850511; 1.849255; 1.847680; 1.847452; 1.848704; 1.848577; 1.847472; 1.845907; 1.845351; 1.844855; 1.844516; 1.844211; 1.844816; 1.845968; 1.845909; 1.844252; 1.841926; 1.840176; 1.838897; 1.835951; 1.832258; 1.829246; 1.826361; 1.822681; 1.820204; 1.817655; 1.815057; 1.812407; 1.808653; 1.805417; 1.803710; 1.800614; 1.795659; 1.791515; 1.788614; 1.785790; 1.782264; 1.780177; 1.778374; 1.775546; 1.772389; 1.767929; 1.762720; 1.758015; 1.752095; 1.748130; 1.746285; 1.745057; 1.742948; 1.739429; 1.736211; 1.732206; 1.727694; 1.722931; 1.717271; 1.711249; 1.705093; 1.699846; 1.695075; 1.690692; 1.684528; 1.677139; 1.670282; 1.663729; 1.657975; 1.654957; 1.651907; 1.647831; 1.644469; 1.641711; 1.638753; 1.637021; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
250.9; 09:57:07; (); (); (); (); (); (); (); 1.942712; 1.935008; 1.931887; 1.930784; 1.929124; 1.928887; 1.928603; 1.926400; 1.923650; 1.920482; 1.917083; 1.913724; 1.911244; 1.911397; 1.912852; 1.915841; 1.917134; 1.913776; 1.912025; 1.912391; 1.911615; 1.910589; 1.907423; 1.903260; 1.901973; 1.899796; 1.894132; 1.891469; 1.889632; 1.887764; 1.884864; 1.881753; 1.880170; 1.878079; 1.873584; 1.869348; 1.864976; 1.861891; 1.858743; 1.854730; 1.851060; 1.850398; 1.847452; 1.845182; 1.840390; 1.834242; 1.831022; 1.826856; 1.820541; 1.811983; 1.802175; 1.794423; 1.786281; 1.779917; 1.773166; 1.766892; 1.761582; 1.756033; 1.748195; 1.740129; 1.732223; 1.724924; 1.719923; 1.717290; 1.716067; 1.715036; 1.713484; 1.710989; 1.707282; 1.702563; 1.697184; 1.691836; 1.686363; 1.682991; 1.681935; 1.679396; 1.675507; 1.670532; 1.664614; 1.659346; 1.654617; 1.649457; 1.644962; 1.640745; 1.635687; 1.631039; 1.627967; 1.626452; 1.623480; 1.617696; 1.612295; 1.607273; 1.603678; 1.600752; 1.598425; 1.596298; 1.594304; 1.592919; 1.591986; 1.591651; 1.591752; 1.591204; 1.590933; 1.591863; 1.593495; 1.595783; 1.598777; 1.601383; 1.603611; 1.605590; 1.607422; 1.608997; 1.610585; 1.612598; 1.614737; 1.616394; 1.619090; 1.619981; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
253.4; 09:57:15; (); (); (); (); (); (); (); 1.895794; 1.890112; 1.885662; 1.884714; 1.883894; 1.882878; 1.884421; 1.888087; 1.891604; 1.895549; 1.896289; 1.894633; 1.896423; 1.902039; 1.903899; 1.903638; 1.904956; 1.908505; 1.910958; 1.910681; 1.910570; 1.909753; 1.905621; 1.899871; 1.893485; 1.891454; 1.889935; 1.885185; 1.877686; 1.871992; 1.868775; 1.867454; 1.866849; 1.867986; 1.869258; 1.866448; 1.861206; 1.856446; 1.851282; 1.844540; 1.836560; 1.833343; 1.830889; 1.828482; 1.830294; 1.832927; 1.830921; 1.825628; 1.821041; 1.817975; 1.819410; 1.821825; 1.821263; 1.821336; 1.822310; 1.822222; 1.820231; 1.821341; 1.822304; 1.821517; 1.821918; 1.822067; 1.818400; 1.815393; 1.813941; 1.811763; 1.813031; 1.818120; 1.822641; 1.826719; 1.828799; 1.827675; 1.825018; 1.823144; 1.820568; 1.816795; 1.817170; 1.823266; 1.829335; 1.832479; 1.831443; 1.827085; 1.821245; 1.817671; 1.816966; 1.817426; 1.817858; 1.817511; 1.817148; 1.817636; 1.818438; 1.817551; 1.815081; 1.813459; 1.809778; 1.805605; 1.803166; 1.803940; 1.802406; 1.797858; 1.793393; 1.792102; 1.794037; 1.797159; 1.800514; 1.805184; 1.809356; 1.808664; 1.803960; 1.802910; 1.804477; 1.806836; 1.808673; 1.810786; 1.816482; 1.823878; 1.827080; 1.826079; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
255.8; 09:57:24; (); (); (); (); (); (); (); 1.884052; 1.879736; 1.877221; 1.877571; 1.875354; 1.872359; 1.872397; 1.875309; 1.874123; 1.871525; 1.870288; 1.871159; 1.873235; 1.876390; 1.880721; 1.881627; 1.882347; 1.882959; 1.883867; 1.888254; 1.890914; 1.885442; 1.877113; 1.873120; 1.872250; 1.871798; 1.870499; 1.867268; 1.863959; 1.863925; 1.866703; 1.867111; 1.865430; 1.861380; 1.855385; 1.852949; 1.856171; 1.860434; 1.862537; 1.862507; 1.857738; 1.850894; 1.848697; 1.848081; 1.846321; 1.846598; 1.850488; 1.853945; 1.855700; 1.857446; 1.861265; 1.864642; 1.867042; 1.867396; 1.867696; 1.871880; 1.875328; 1.875956; 1.873798; 1.869433; 1.862397; 1.856367; 1.853928; 1.855504; 1.855079; 1.851181; 1.846564; 1.843940; 1.844559; 1.845491; 1.842397; 1.840391; 1.841432; 1.845043; 1.851280; 1.855515; 1.859311; 1.861098; 1.859925; 1.859189; 1.857487; 1.856851; 1.859254; 1.862539; 1.866599; 1.868805; 1.869907; 1.872709; 1.874255; 1.873141; 1.871323; 1.867363; 1.862283; 1.860051; 1.861419; 1.866265; 1.868563; 1.865567; 1.856666; 1.850438; 1.851856; 1.854346; 1.850900; 1.847399; 1.847955; 1.850202; 1.854061; 1.859785; 1.861954; 1.860320; 1.857639; 1.857692; 1.861101; 1.866734; 1.870199; 1.868601; 1.867523; 1.869490; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
258.3; 09:57:33; (); (); (); (); (); (); (); 1.875928; 1.879051; 1.882936; 1.885727; 1.887891; 1.885524; 1.883670; 1.884116; 1.884099; 1.882242; 1.882083; 1.885038; 1.893075; 1.897776; 1.900887; 1.904123; 1.906163; 1.903829; 1.901512; 1.901649; 1.905075; 1.906068; 1.904471; 1.904595; 1.905827; 1.904569; 1.902517; 1.900847; 1.899442; 1.892556; 1.886377; 1.882507; 1.883213; 1.883897; 1.882787; 1.883153; 1.886097; 1.887835; 1.885521; 1.882468; 1.879795; 1.875890; 1.870182; 1.866968; 1.867843; 1.869681; 1.868825; 1.865827; 1.860964; 1.854978; 1.847435; 1.836166; 1.827528; 1.825168; 1.826566; 1.829621; 1.832135; 1.832379; 1.833113; 1.833519; 1.832573; 1.830048; 1.826076; 1.824279; 1.825623; 1.828533; 1.833486; 1.836406; 1.834700; 1.831530; 1.828440; 1.825187; 1.822981; 1.821368; 1.820082; 1.818225; 1.820322; 1.827176; 1.833168; 1.835273; 1.834562; 1.832916; 1.834007; 1.834782; 1.834006; 1.834671; 1.837678; 1.839782; 1.840123; 1.841431; 1.844620; 1.847713; 1.843574; 1.838518; 1.840257; 1.843132; 1.841501; 1.836261; 1.837646; 1.842365; 1.842795; 1.841267; 1.840214; 1.841052; 1.843462; 1.844928; 1.845312; 1.847412; 1.849746; 1.849465; 1.850281; 1.854824; 1.860504; 1.862103; 1.860129; 1.861484; 1.866994; 1.870477; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
260.8; 09:57:41; (); (); (); (); (); (); (); 1.961796; 1.964251; 1.964529; 1.960627; 1.954491; 1.949893; 1.948577; 1.947794; 1.948211; 1.946485; 1.943963; 1.942635; 1.940097; 1.935935; 1.932251; 1.929957; 1.929003; 1.929132; 1.930422; 1.931411; 1.931206; 1.930859; 1.932697; 1.934263; 1.933746; 1.930718; 1.928054; 1.927030; 1.925304; 1.920455; 1.915947; 1.911125; 1.907308; 1.906108; 1.908769; 1.909355; 1.905264; 1.896222; 1.884510; 1.875516; 1.873228; 1.872311; 1.870099; 1.870002; 1.873932; 1.876312; 1.877018; 1.875325; 1.870161; 1.862573; 1.859067; 1.857130; 1.856680; 1.859059; 1.864038; 1.864758; 1.860307; 1.857398; 1.855098; 1.850065; 1.846775; 1.845788; 1.845776; 1.847610; 1.849252; 1.850730; 1.854864; 1.858271; 1.859425; 1.858426; 1.860347; 1.867734; 1.874296; 1.879865; 1.887064; 1.890838; 1.889182; 1.885660; 1.883576; 1.881336; 1.878033; 1.875360; 1.875439; 1.877896; 1.881836; 1.885325; 1.885851; 1.884799; 1.882291; 1.879584; 1.877787; 1.879897; 1.884336; 1.888028; 1.894066; 1.899080; 1.902079; 1.903480; 1.901830; 1.899335; 1.895754; 1.890660; 1.887432; 1.887209; 1.885089; 1.886703; 1.889828; 1.892941; 1.896202; 1.898179; 1.899383; 1.899201; 1.900256; 1.901186; 1.902403; 1.906511; 1.913583; 1.918425; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
263.3; 09:57:50; (); (); (); (); (); (); (); 1.917179; 1.913238; 1.905138; 1.902569; 1.906129; 1.909344; 1.910521; 1.909487; 1.906201; 1.902007; 1.899536; 1.898055; 1.895048; 1.886368; 1.872183; 1.862696; 1.862618; 1.865278; 1.860083; 1.851621; 1.846493; 1.842732; 1.839422; 1.837348; 1.838832; 1.843398; 1.847378; 1.851408; 1.858661; 1.868632; 1.875611; 1.877680; 1.880346; 1.887827; 1.894663; 1.897397; 1.897178; 1.897119; 1.898029; 1.898075; 1.895112; 1.889241; 1.887762; 1.888715; 1.884451; 1.878837; 1.876455; 1.874638; 1.871556; 1.870517; 1.872488; 1.877500; 1.881402; 1.881188; 1.877476; 1.875202; 1.877404; 1.875776; 1.872641; 1.873560; 1.875679; 1.873780; 1.871541; 1.868523; 1.860875; 1.853104; 1.846497; 1.841932; 1.837362; 1.833435; 1.830626; 1.829263; 1.827374; 1.824971; 1.824920; 1.825260; 1.821925; 1.817525; 1.815599; 1.815617; 1.816688; 1.816278; 1.810947; 1.807424; 1.806383; 1.805383; 1.803798; 1.803885; 1.806443; 1.807649; 1.809571; 1.812990; 1.816361; 1.820925; 1.824787; 1.825136; 1.826943; 1.830878; 1.834309; 1.839289; 1.841877; 1.842770; 1.843417; 1.841751; 1.837921; 1.835030; 1.834715; 1.834983; 1.832961; 1.830615; 1.830714; 1.831446; 1.832627; 1.834383; 1.833357; 1.833027; 1.831992; 1.831723; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
265.7; 09:57:58; (); (); (); (); (); (); (); 1.703456; 1.702950; 1.702607; 1.702356; 1.702980; 1.704559; 1.704926; 1.704506; 1.704552; 1.704779; 1.704797; 1.704692; 1.704111; 1.703143; 1.702356; 1.702369; 1.704114; 1.705697; 1.705933; 1.705309; 1.704120; 1.705359; 1.707845; 1.710539; 1.713390; 1.715787; 1.716959; 1.717958; 1.719277; 1.721437; 1.724271; 1.726030; 1.726500; 1.728304; 1.729535; 1.729035; 1.727301; 1.724241; 1.720718; 1.717465; 1.714829; 1.713275; 1.711773; 1.710326; 1.707219; 1.702230; 1.698859; 1.697988; 1.696892; 1.696054; 1.695951; 1.694624; 1.692865; 1.690772; 1.688506; 1.685920; 1.683394; 1.680787; 1.678709; 1.677538; 1.675844; 1.673443; 1.669715; 1.665748; 1.662172; 1.659784; 1.659538; 1.661566; 1.664745; 1.667248; 1.669690; 1.671359; 1.672405; 1.672089; 1.671734; 1.673635; 1.676629; 1.679746; 1.682039; 1.683478; 1.684476; 1.684616; 1.684621; 1.684025; 1.680967; 1.678355; 1.676676; 1.675889; 1.675317; 1.675230; 1.675612; 1.675551; 1.675032; 1.675582; 1.676062; 1.676353; 1.677307; 1.678003; 1.679296; 1.683791; 1.690533; 1.698597; 1.708484; 1.718713; 1.726775; 1.731976; 1.736770; 1.743621; 1.754378; 1.765970; 1.774005; 1.779650; 1.784928; 1.791774; 1.797667; 1.803213; 1.808447; 1.808457; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
268.2; 09:58:07; (); (); (); (); (); (); (); 1.695266; 1.695996; 1.697587; 1.698344; 1.698819; 1.699239; 1.699556; 1.699670; 1.700098; 1.700213; 1.700349; 1.700647; 1.700887; 1.700897; 1.700552; 1.700064; 1.699080; 1.696942; 1.695423; 1.693887; 1.692160; 1.690534; 1.689009; 1.687621; 1.686838; 1.686314; 1.685728; 1.685287; 1.686509; 1.689457; 1.693054; 1.695532; 1.696736; 1.698270; 1.700735; 1.702697; 1.704057; 1.705282; 1.706284; 1.706799; 1.706933; 1.707914; 1.708592; 1.705957; 1.700973; 1.696566; 1.692918; 1.691562; 1.689399; 1.686627; 1.684428; 1.681203; 1.677258; 1.673440; 1.672302; 1.671666; 1.668222; 1.665141; 1.664633; 1.664393; 1.664247; 1.663648; 1.662239; 1.661287; 1.659662; 1.659053; 1.660806; 1.662581; 1.663967; 1.663133; 1.661930; 1.662201; 1.662528; 1.661905; 1.661851; 1.661360; 1.660764; 1.661230; 1.661958; 1.662055; 1.661840; 1.660770; 1.659253; 1.658017; 1.657108; 1.656642; 1.656669; 1.657385; 1.657434; 1.657013; 1.657019; 1.657605; 1.657854; 1.657849; 1.658559; 1.659576; 1.661176; 1.662622; 1.664077; 1.665627; 1.666664; 1.667127; 1.666745; 1.667063; 1.667691; 1.668397; 1.668649; 1.668426; 1.668151; 1.667567; 1.666716; 1.666111; 1.665691; 1.665073; 1.664365; 1.663887; 1.663768; 1.664126; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
270.7; 09:58:16; (); (); (); (); (); (); (); 1.700092; 1.697245; 1.694419; 1.692334; 1.690505; 1.688704; 1.687271; 1.684240; 1.679689; 1.675956; 1.672991; 1.670232; 1.668350; 1.666915; 1.665781; 1.665385; 1.665414; 1.665628; 1.666048; 1.666576; 1.667159; 1.667602; 1.668782; 1.670884; 1.672881; 1.674333; 1.675485; 1.676338; 1.676536; 1.676004; 1.675277; 1.674511; 1.675021; 1.675073; 1.674517; 1.674433; 1.673767; 1.672890; 1.671646; 1.670479; 1.669512; 1.668491; 1.668144; 1.669941; 1.673729; 1.677939; 1.679838; 1.678702; 1.678120; 1.678019; 1.677463; 1.677742; 1.678143; 1.678541; 1.678679; 1.678834; 1.678925; 1.677793; 1.674904; 1.670075; 1.664644; 1.661722; 1.660503; 1.659507; 1.658252; 1.657470; 1.657649; 1.657495; 1.656594; 1.656133; 1.655808; 1.655422; 1.655437; 1.655615; 1.656250; 1.658168; 1.660404; 1.662661; 1.664584; 1.666105; 1.666798; 1.666309; 1.666273; 1.666719; 1.666832; 1.666490; 1.666277; 1.666139; 1.665829; 1.665200; 1.663576; 1.661127; 1.658187; 1.656589; 1.655468; 1.654251; 1.653031; 1.652142; 1.651166; 1.650483; 1.650902; 1.650786; 1.651820; 1.653674; 1.655355; 1.657378; 1.659639; 1.662087; 1.664816; 1.666577; 1.668234; 1.669789; 1.671570; 1.673543; 1.675423; 1.677110; 1.679720; 1.680631; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
