Roll Number; 1
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-15; 11:55:22
File Name; D:\Mahlo\TR\171115115522FP 4577_360 GSM1_XMF2.txt

35949.9; 11:57:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -606.443214; -592.398834; -537.121391; -488.250589; -447.181368; -412.719202; -379.168749; -353.898573; -324.451923; -280.129957; -235.581708; -191.370618; -152.769196; -114.076304; -69.781262; -31.089392; -0.711398; 2.048408; 2.045232; 2.041764; 2.040850; 2.041676; 2.041745; 2.041150; 2.041372; 2.043397; 2.045977; 2.048001; 2.048786; 2.048779; 2.048761; 2.049313; 2.051011; 2.054236; 2.058669; 2.062731; 2.065108; 2.068661; 2.072849; 2.074559; 2.073915; 2.072361; 2.072202; 2.073849; 2.075392; 2.076632; 2.077413; 2.077017; 2.075649; 2.073479; 2.071267; 2.070791; 2.070197; 2.069236; 2.068304; 2.068161; 2.069883; 2.072287; 2.073961; 2.076307; 2.078196; 2.079762; 2.083532; 2.088147; 2.091309; 2.093960; 2.096009; 2.097273; 2.097790; 2.098767; 2.099121; 2.097219; 2.095127; 2.093427; 2.091188; 2.089923; 2.089302; 2.089038; 2.088876; 2.087518; 2.085472; 2.083103; 2.081852; 2.082304; 2.083262; 2.083650; 2.084463; 2.085500; 2.086650; 2.088710; 2.089083; 2.088043; 2.086189; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36458.7; 12:26:39; (); (); (); (); (); (); (); 1.834579; 1.837762; 1.843519; 1.847334; 1.850372; 1.852460; 1.854546; 1.856385; 1.870941; 1.881145; 1.880285; 1.879299; 1.879251; 1.878076; 1.877007; 1.878501; 1.879285; 1.878427; 1.878546; 1.879064; 1.880489; 1.882076; 1.883743; 1.885667; 1.887078; 1.887858; 1.888404; 1.889513; 1.891988; 1.893739; 1.893589; 1.893261; 1.893513; 1.894150; 1.895460; 1.896188; 1.896037; 1.895671; 1.896953; 1.898694; 1.900161; 1.901792; 1.903320; 1.905046; 1.908268; 1.911831; 1.914397; 1.916090; 1.917512; 1.917941; 1.917896; 1.918431; 1.918757; 1.918113; 1.917135; 1.916053; 1.915176; 1.914448; 1.913540; 1.912303; 1.911642; 1.911275; 1.910462; 1.910573; 1.911466; 1.911250; 1.910593; 1.910476; 1.910567; 1.910931; 1.911147; 1.910498; 1.908642; 1.906200; 1.904140; 1.902738; 1.901966; 1.902455; 1.901561; 1.900550; 1.901150; 1.903104; 1.905613; 1.907754; 1.908702; 1.910717; 1.912524; 1.912971; 1.913324; 1.914480; 1.916213; 1.918490; 1.920064; 1.920895; 1.921250; 1.920740; 1.918716; 1.916128; 1.915107; 1.915208; 1.913623; 1.911270; 1.910486; 1.911327; 1.912026; 1.910806; 1.908321; 1.905910; 1.902480; 1.896784; 1.888145; 1.876281; 1.869671; 1.865991; 1.861253; 1.857727; 1.854933; 1.847148; 1.839515; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36461.2; 12:26:47; (); (); (); (); (); (); (); 1.834579; 1.897844; 1.899550; 1.897703; 1.895996; 1.895449; 1.894324; 1.893424; 1.901276; 1.903298; 1.901003; 1.897813; 1.895316; 1.893952; 1.893295; 1.892228; 1.890829; 1.890139; 1.892555; 1.895987; 1.898387; 1.900018; 1.901646; 1.902397; 1.902957; 1.904151; 1.905202; 1.905508; 1.904477; 1.902475; 1.902169; 1.903327; 1.904029; 1.902798; 1.901312; 1.901106; 1.901539; 1.903102; 1.906088; 1.909470; 1.910982; 1.910852; 1.911118; 1.912487; 1.913516; 1.914349; 1.915006; 1.915502; 1.916614; 1.918914; 1.920927; 1.921850; 1.920648; 1.918231; 1.915907; 1.915321; 1.916343; 1.917385; 1.917487; 1.917171; 1.915080; 1.911932; 1.910307; 1.909841; 1.908905; 1.908241; 1.910420; 1.915279; 1.920050; 1.924392; 1.926233; 1.926091; 1.926815; 1.928178; 1.930340; 1.932763; 1.935520; 1.937978; 1.939297; 1.940095; 1.940920; 1.940540; 1.938892; 1.936024; 1.932613; 1.931420; 1.932047; 1.931526; 1.930879; 1.931174; 1.931324; 1.929956; 1.926245; 1.922119; 1.919520; 1.917297; 1.913848; 1.909461; 1.904104; 1.898800; 1.894189; 1.889182; 1.885437; 1.883201; 1.881203; 1.880807; 1.880198; 1.879940; 1.877769; 1.870204; 1.848288; 1.835851; 1.833376; 1.831465; 1.829574; 1.826521; 1.824089; 1.819007; 1.811934; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36463.7; 12:26:56; (); (); (); (); (); (); (); (); 1.818716; 1.824201; 1.830781; 1.835845; 1.839934; 1.843628; 1.847074; 1.853148; 1.864745; 1.867960; 1.868592; 1.871536; 1.873784; 1.876235; 1.878951; 1.882587; 1.884885; 1.885476; 1.886266; 1.886521; 1.887008; 1.886690; 1.886378; 1.887231; 1.888941; 1.890618; 1.891672; 1.892802; 1.895252; 1.896889; 1.897382; 1.897003; 1.896050; 1.895334; 1.895916; 1.897845; 1.900539; 1.901637; 1.900830; 1.900445; 1.900649; 1.900104; 1.899661; 1.899275; 1.898272; 1.897828; 1.898747; 1.900662; 1.901807; 1.901037; 1.898565; 1.895924; 1.895452; 1.896449; 1.896477; 1.895510; 1.895307; 1.895397; 1.893902; 1.892018; 1.890845; 1.890215; 1.889678; 1.890097; 1.891280; 1.893062; 1.894997; 1.897022; 1.900273; 1.904011; 1.907682; 1.909848; 1.910540; 1.912679; 1.915234; 1.915922; 1.915473; 1.915387; 1.915381; 1.915801; 1.916006; 1.916125; 1.915996; 1.915048; 1.913346; 1.911312; 1.910685; 1.912624; 1.914831; 1.917070; 1.919877; 1.921472; 1.921739; 1.921927; 1.922038; 1.922698; 1.923707; 1.922854; 1.920685; 1.919572; 1.919366; 1.918877; 1.917301; 1.914482; 1.910640; 1.906265; 1.900967; 1.896636; 1.892393; 1.884586; 1.871445; 1.866818; 1.864026; 1.861676; 1.857486; 1.851157; 1.841125; 1.811934; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36466.2; 12:27:04; (); (); (); (); (); (); (); 1.948049; 1.947463; 1.947280; 1.945992; 1.943415; 1.941729; 1.940642; 1.942549; 1.949322; 1.945222; 1.938693; 1.933350; 1.928401; 1.925647; 1.924120; 1.922913; 1.921385; 1.919390; 1.918112; 1.917744; 1.917776; 1.918281; 1.918318; 1.917746; 1.917594; 1.917908; 1.917822; 1.917497; 1.916404; 1.915076; 1.913964; 1.913074; 1.912713; 1.913279; 1.913933; 1.913122; 1.911380; 1.910413; 1.910963; 1.911734; 1.911858; 1.911677; 1.910995; 1.911139; 1.911920; 1.911970; 1.911557; 1.911376; 1.912139; 1.912988; 1.913755; 1.914357; 1.914556; 1.913433; 1.911656; 1.910275; 1.908939; 1.906810; 1.904392; 1.901814; 1.898846; 1.896159; 1.893304; 1.889958; 1.886993; 1.885284; 1.884589; 1.883761; 1.883854; 1.884414; 1.884921; 1.885360; 1.885644; 1.885745; 1.887127; 1.890060; 1.893032; 1.895576; 1.898332; 1.901048; 1.902736; 1.903990; 1.905922; 1.906253; 1.906929; 1.908205; 1.910489; 1.912948; 1.914901; 1.915855; 1.915405; 1.914443; 1.911918; 1.908242; 1.905145; 1.903362; 1.902314; 1.900584; 1.899951; 1.898426; 1.895869; 1.892115; 1.889640; 1.888008; 1.886901; 1.887200; 1.887660; 1.889111; 1.889191; 1.886568; 1.872752; 1.866991; 1.864254; 1.860976; 1.859049; 1.857476; 1.856938; 1.854828; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36468.7; 12:27:13; (); (); (); (); (); (); (); 1.882522; 1.883480; 1.886427; 1.888984; 1.891494; 1.893965; 1.894998; 1.895265; 1.900417; 1.905870; 1.903449; 1.898400; 1.894629; 1.892671; 1.892645; 1.893405; 1.893195; 1.891694; 1.889864; 1.888247; 1.885804; 1.884226; 1.883432; 1.884205; 1.886106; 1.886993; 1.887403; 1.888652; 1.890831; 1.892713; 1.893470; 1.893340; 1.893427; 1.893973; 1.894264; 1.894717; 1.895509; 1.897251; 1.899239; 1.899646; 1.899971; 1.901767; 1.902770; 1.902419; 1.902118; 1.903205; 1.905237; 1.906626; 1.907628; 1.908856; 1.909844; 1.910883; 1.911904; 1.913523; 1.916149; 1.917488; 1.917028; 1.916598; 1.917526; 1.919411; 1.920779; 1.921253; 1.921182; 1.921051; 1.920882; 1.920914; 1.920697; 1.920091; 1.918375; 1.916838; 1.916607; 1.917194; 1.918150; 1.918472; 1.918061; 1.918664; 1.920642; 1.923259; 1.925954; 1.929440; 1.932455; 1.934762; 1.936719; 1.937691; 1.938666; 1.939303; 1.938302; 1.935901; 1.933004; 1.930971; 1.929524; 1.927703; 1.925860; 1.923740; 1.921550; 1.920340; 1.920235; 1.920691; 1.921796; 1.922168; 1.922802; 1.924616; 1.927080; 1.928183; 1.927404; 1.926073; 1.925281; 1.924423; 1.923457; 1.919426; 1.909323; 1.892948; 1.887873; 1.883857; 1.880021; 1.875205; 1.868036; 1.860438; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36471.2; 12:27:22; (); (); (); (); (); (); (); 1.907046; 1.907313; 1.907537; 1.908534; 1.909377; 1.909898; 1.909635; 1.914818; 1.926024; 1.927993; 1.924469; 1.917978; 1.911302; 1.906929; 1.905586; 1.906384; 1.907587; 1.907173; 1.905971; 1.904715; 1.903612; 1.903102; 1.903214; 1.904005; 1.904875; 1.905287; 1.906490; 1.908527; 1.910450; 1.911530; 1.911491; 1.911380; 1.911733; 1.911953; 1.912577; 1.913386; 1.914117; 1.914444; 1.914377; 1.913476; 1.912177; 1.911078; 1.910787; 1.911191; 1.911588; 1.910943; 1.909646; 1.909524; 1.910667; 1.910332; 1.909229; 1.908259; 1.908214; 1.907380; 1.905898; 1.903931; 1.902131; 1.900294; 1.898874; 1.897439; 1.896759; 1.896687; 1.896694; 1.895481; 1.894833; 1.895087; 1.895122; 1.894142; 1.892794; 1.892491; 1.893953; 1.895836; 1.897579; 1.898481; 1.899614; 1.900637; 1.901506; 1.901045; 1.900825; 1.900219; 1.899881; 1.900768; 1.902501; 1.904521; 1.906815; 1.909945; 1.912702; 1.914698; 1.915872; 1.915716; 1.914937; 1.915373; 1.916843; 1.918472; 1.919132; 1.918929; 1.917400; 1.914878; 1.911727; 1.908301; 1.904590; 1.900282; 1.895844; 1.890063; 1.885878; 1.882110; 1.877244; 1.873222; 1.867789; 1.860086; 1.844520; 1.837191; 1.834299; 1.831014; 1.826147; 1.819825; 1.813984; 1.808340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36473.7; 12:27:30; (); (); (); (); (); (); (); 1.852120; 1.854185; 1.861549; 1.867829; 1.873280; 1.877263; 1.879034; 1.880098; 1.887802; 1.898807; 1.899166; 1.897493; 1.897416; 1.897173; 1.897541; 1.898776; 1.900204; 1.898278; 1.896330; 1.894956; 1.893492; 1.892293; 1.892056; 1.892435; 1.893882; 1.896313; 1.898972; 1.901130; 1.902615; 1.903401; 1.904435; 1.907232; 1.909544; 1.909765; 1.909271; 1.909920; 1.912636; 1.914481; 1.914201; 1.912596; 1.910883; 1.909227; 1.907741; 1.907104; 1.907710; 1.908335; 1.907849; 1.906955; 1.906402; 1.906863; 1.907820; 1.908080; 1.908075; 1.908886; 1.909919; 1.911121; 1.912683; 1.913806; 1.914700; 1.915486; 1.915709; 1.915680; 1.916413; 1.917371; 1.917272; 1.916797; 1.917531; 1.918697; 1.918742; 1.917884; 1.917733; 1.918398; 1.919411; 1.920171; 1.919565; 1.918981; 1.918609; 1.917423; 1.917194; 1.917777; 1.917395; 1.914739; 1.912662; 1.912708; 1.914064; 1.914622; 1.914305; 1.914043; 1.913435; 1.913590; 1.914121; 1.914392; 1.914059; 1.912477; 1.910648; 1.909959; 1.910704; 1.910897; 1.909780; 1.907246; 1.903658; 1.899217; 1.896727; 1.896379; 1.896028; 1.895137; 1.893612; 1.892113; 1.890507; 1.888076; 1.880395; 1.866651; 1.863277; 1.861111; 1.858819; 1.857555; 1.855732; 1.848463; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36476.2; 12:27:39; (); (); (); (); (); (); (); 1.910508; 1.912336; 1.917687; 1.920057; 1.920207; 1.919866; 1.919762; 1.922491; 1.930760; 1.929829; 1.924165; 1.920471; 1.917038; 1.914220; 1.912815; 1.911742; 1.909799; 1.907310; 1.905606; 1.905187; 1.905385; 1.906224; 1.907185; 1.908524; 1.911280; 1.913714; 1.915063; 1.915735; 1.915951; 1.915975; 1.916390; 1.916949; 1.918208; 1.919266; 1.919043; 1.917437; 1.913196; 1.909124; 1.907154; 1.905464; 1.902312; 1.898519; 1.895281; 1.893153; 1.891775; 1.890386; 1.889120; 1.887499; 1.885790; 1.884338; 1.883979; 1.885931; 1.889023; 1.891732; 1.893081; 1.894271; 1.896035; 1.898383; 1.901535; 1.904939; 1.907310; 1.907160; 1.905949; 1.904619; 1.905398; 1.906811; 1.907061; 1.906755; 1.905832; 1.905084; 1.906162; 1.907461; 1.907726; 1.906755; 1.906523; 1.906965; 1.907147; 1.907255; 1.908534; 1.909514; 1.910218; 1.910091; 1.909816; 1.910799; 1.912479; 1.913166; 1.913716; 1.915218; 1.917518; 1.918327; 1.919040; 1.920522; 1.922091; 1.922774; 1.921996; 1.921247; 1.921082; 1.920884; 1.920157; 1.918536; 1.916029; 1.913326; 1.911323; 1.909318; 1.906406; 1.904612; 1.901870; 1.899610; 1.896068; 1.888706; 1.871155; 1.864541; 1.861843; 1.858113; 1.854669; 1.851219; 1.847217; 1.839462; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36478.6; 12:27:47; (); (); (); (); (); (); (); 1.856225; 1.860027; 1.862179; 1.863364; 1.862589; 1.862876; 1.863620; 1.863373; 1.872296; 1.881178; 1.881233; 1.877414; 1.875798; 1.875602; 1.876007; 1.877179; 1.879023; 1.880994; 1.882602; 1.886078; 1.889075; 1.891338; 1.893312; 1.896062; 1.898731; 1.900959; 1.904642; 1.907936; 1.910843; 1.913280; 1.915201; 1.916399; 1.917157; 1.918871; 1.919807; 1.920181; 1.921652; 1.924182; 1.926423; 1.928736; 1.930620; 1.930780; 1.929791; 1.929001; 1.929874; 1.929885; 1.928324; 1.927351; 1.925869; 1.922682; 1.919342; 1.916171; 1.913478; 1.911787; 1.909770; 1.908067; 1.907664; 1.907780; 1.907472; 1.905609; 1.903909; 1.903333; 1.903565; 1.903996; 1.904925; 1.906464; 1.907853; 1.908820; 1.909946; 1.911257; 1.911296; 1.909583; 1.907020; 1.903894; 1.901867; 1.901338; 1.901536; 1.902241; 1.903138; 1.904112; 1.905431; 1.906646; 1.905357; 1.902648; 1.900867; 1.900207; 1.899897; 1.900731; 1.903581; 1.905757; 1.905144; 1.903288; 1.899960; 1.896352; 1.894597; 1.894215; 1.893616; 1.893583; 1.893388; 1.891851; 1.890161; 1.889751; 1.889564; 1.887560; 1.885607; 1.885047; 1.884064; 1.882427; 1.880760; 1.878237; 1.870145; 1.858802; 1.856729; 1.855689; 1.854257; 1.851213; 1.845993; 1.838517; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36481.1; 12:27:56; (); (); (); (); (); (); (); 1.894572; 1.895482; 1.895078; 1.896020; 1.898690; 1.900875; 1.901671; 1.904728; 1.914508; 1.918504; 1.918716; 1.918017; 1.916947; 1.915268; 1.914364; 1.915175; 1.917119; 1.918932; 1.919674; 1.919714; 1.919844; 1.921009; 1.922955; 1.924137; 1.924140; 1.923644; 1.923179; 1.923123; 1.923818; 1.924014; 1.923371; 1.922486; 1.922067; 1.922435; 1.922610; 1.921645; 1.920205; 1.919982; 1.921039; 1.923361; 1.925702; 1.926676; 1.926473; 1.925920; 1.925790; 1.926625; 1.928852; 1.930818; 1.931261; 1.931424; 1.932222; 1.933792; 1.934518; 1.934066; 1.932269; 1.930551; 1.929386; 1.928906; 1.929479; 1.930685; 1.931082; 1.930912; 1.931635; 1.931865; 1.929867; 1.927725; 1.926232; 1.924777; 1.923595; 1.923044; 1.923583; 1.924104; 1.922549; 1.919125; 1.916320; 1.913936; 1.911423; 1.908115; 1.906179; 1.907279; 1.908615; 1.908617; 1.908112; 1.907968; 1.908207; 1.907598; 1.906877; 1.908044; 1.909675; 1.910139; 1.909613; 1.908160; 1.906927; 1.906290; 1.906381; 1.905697; 1.904663; 1.903987; 1.902276; 1.899284; 1.897519; 1.897353; 1.897409; 1.897677; 1.896991; 1.897523; 1.898843; 1.899609; 1.898036; 1.892038; 1.878494; 1.872746; 1.870573; 1.868594; 1.867716; 1.865645; 1.860742; 1.854317; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36483.6; 12:28:05; (); (); (); (); (); (); (); 1.857774; 1.861653; 1.863728; 1.866770; 1.867984; 1.869031; 1.869755; 1.870307; 1.878371; 1.891227; 1.893092; 1.891610; 1.891235; 1.891324; 1.892934; 1.895289; 1.897489; 1.900811; 1.902234; 1.903770; 1.905225; 1.908014; 1.912095; 1.916098; 1.920001; 1.922897; 1.925042; 1.925831; 1.926095; 1.925371; 1.923583; 1.921445; 1.919544; 1.918121; 1.917512; 1.918115; 1.917709; 1.916464; 1.915383; 1.913444; 1.910557; 1.908361; 1.907872; 1.908096; 1.908580; 1.909341; 1.909973; 1.910062; 1.911434; 1.913096; 1.913189; 1.912726; 1.912131; 1.909972; 1.907762; 1.906453; 1.905912; 1.904925; 1.903498; 1.902154; 1.901350; 1.900418; 1.898870; 1.897240; 1.897782; 1.899139; 1.899781; 1.899692; 1.900763; 1.903852; 1.907263; 1.909889; 1.911993; 1.914303; 1.915691; 1.915589; 1.915736; 1.916720; 1.916921; 1.915631; 1.914450; 1.914136; 1.915142; 1.915694; 1.914066; 1.911346; 1.909072; 1.907399; 1.905776; 1.904496; 1.903806; 1.903797; 1.904082; 1.904181; 1.902926; 1.902152; 1.902113; 1.900545; 1.897747; 1.896566; 1.897285; 1.898292; 1.898483; 1.898282; 1.897478; 1.896004; 1.893771; 1.892103; 1.891585; 1.890654; 1.882625; 1.872053; 1.870215; 1.869462; 1.868363; 1.865807; 1.861398; 1.854646; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36486.1; 12:28:13; (); (); (); (); (); (); (); 1.925102; 1.925780; 1.926629; 1.926258; 1.925702; 1.924778; 1.924133; 1.925454; 1.935754; 1.934518; 1.927946; 1.922807; 1.916982; 1.911194; 1.907842; 1.905413; 1.902738; 1.900673; 1.900155; 1.900559; 1.900902; 1.900320; 1.899624; 1.899968; 1.901413; 1.903393; 1.905895; 1.908739; 1.911241; 1.913160; 1.915454; 1.918492; 1.919941; 1.919936; 1.919700; 1.920471; 1.921054; 1.920958; 1.920800; 1.920995; 1.920801; 1.919729; 1.918124; 1.916225; 1.914940; 1.914575; 1.914876; 1.916522; 1.917239; 1.916651; 1.916045; 1.915896; 1.916282; 1.917486; 1.918269; 1.918176; 1.917342; 1.917219; 1.918229; 1.919415; 1.920049; 1.919678; 1.918688; 1.919062; 1.919409; 1.918834; 1.919349; 1.919918; 1.919640; 1.918688; 1.918533; 1.919865; 1.921222; 1.922715; 1.923919; 1.924079; 1.923974; 1.924523; 1.925319; 1.926373; 1.927018; 1.925464; 1.924303; 1.923716; 1.924609; 1.926859; 1.928386; 1.928170; 1.926861; 1.925137; 1.922876; 1.919883; 1.915228; 1.910687; 1.908028; 1.905997; 1.905154; 1.905139; 1.905072; 1.903576; 1.901430; 1.899361; 1.898138; 1.896098; 1.894003; 1.894068; 1.895025; 1.897941; 1.899741; 1.895765; 1.886301; 1.884757; 1.883504; 1.880889; 1.877959; 1.874690; 1.871081; 1.868179; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36488.6; 12:28:22; (); (); (); (); (); (); (); 1.844149; 1.851064; 1.858619; 1.863225; 1.864602; 1.865601; 1.866546; 1.868646; 1.881483; 1.893621; 1.896371; 1.893810; 1.892587; 1.892345; 1.891831; 1.890315; 1.888372; 1.886364; 1.884839; 1.885046; 1.885406; 1.885482; 1.885267; 1.886046; 1.888469; 1.891208; 1.895420; 1.898564; 1.900904; 1.904006; 1.906201; 1.907472; 1.909271; 1.911864; 1.914116; 1.916412; 1.919246; 1.921927; 1.923607; 1.924086; 1.923994; 1.923874; 1.923879; 1.924848; 1.925931; 1.927250; 1.928963; 1.930179; 1.930684; 1.931038; 1.930629; 1.928520; 1.924826; 1.922270; 1.921378; 1.920714; 1.920618; 1.922009; 1.922645; 1.921768; 1.921092; 1.920309; 1.919124; 1.917297; 1.915820; 1.915077; 1.915720; 1.918054; 1.920091; 1.919581; 1.917217; 1.913352; 1.908372; 1.903542; 1.900838; 1.899086; 1.897337; 1.896185; 1.895940; 1.896327; 1.897100; 1.897916; 1.898327; 1.898162; 1.898276; 1.899820; 1.902525; 1.905854; 1.909814; 1.912394; 1.913936; 1.914966; 1.915552; 1.916684; 1.917551; 1.917580; 1.916329; 1.914167; 1.911771; 1.909964; 1.908126; 1.905939; 1.904009; 1.901953; 1.899886; 1.897294; 1.894115; 1.892145; 1.890289; 1.887144; 1.879074; 1.865819; 1.863285; 1.861302; 1.859037; 1.857028; 1.853550; 1.846365; 1.840351; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36491.1; 12:28:30; (); (); (); (); (); (); (); 1.899980; 1.905264; 1.908820; 1.909570; 1.909390; 1.908228; 1.906724; 1.912608; 1.921970; 1.921593; 1.917870; 1.915099; 1.914070; 1.913770; 1.912754; 1.910391; 1.906661; 1.904590; 1.904160; 1.904912; 1.906132; 1.907027; 1.907488; 1.908231; 1.909224; 1.908570; 1.907622; 1.908711; 1.910389; 1.909719; 1.907402; 1.906647; 1.907261; 1.907716; 1.908044; 1.908948; 1.909863; 1.909766; 1.909602; 1.909547; 1.909653; 1.910250; 1.909643; 1.907300; 1.906874; 1.910031; 1.913645; 1.914443; 1.913941; 1.912417; 1.911179; 1.910671; 1.910293; 1.909795; 1.909214; 1.908788; 1.907924; 1.906016; 1.904738; 1.904787; 1.904126; 1.902294; 1.901214; 1.901128; 1.900170; 1.897218; 1.896072; 1.897288; 1.898260; 1.898811; 1.898877; 1.899229; 1.901665; 1.905694; 1.907654; 1.908134; 1.908875; 1.908986; 1.908375; 1.910098; 1.914455; 1.918241; 1.920778; 1.922853; 1.923825; 1.923778; 1.923008; 1.921606; 1.920127; 1.919497; 1.920030; 1.920083; 1.919278; 1.919006; 1.917031; 1.913430; 1.908398; 1.902612; 1.897113; 1.891837; 1.887984; 1.883689; 1.879407; 1.876503; 1.873437; 1.870393; 1.868561; 1.868626; 1.867063; 1.863161; 1.846550; 1.838090; 1.836048; 1.833560; 1.831977; 1.830907; 1.830395; 1.827672; 1.840351; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36493.6; 12:28:39; (); (); (); (); (); (); (); 1.863655; 1.864637; 1.865305; 1.866145; 1.866457; 1.866407; 1.866122; 1.866853; 1.875018; 1.885322; 1.886491; 1.884630; 1.883077; 1.882615; 1.882072; 1.881567; 1.882494; 1.883915; 1.884506; 1.885896; 1.888355; 1.890798; 1.891829; 1.890912; 1.890255; 1.891332; 1.893195; 1.895836; 1.899614; 1.904005; 1.907573; 1.909512; 1.911472; 1.915045; 1.917876; 1.919134; 1.919433; 1.919814; 1.920477; 1.920007; 1.918653; 1.917724; 1.916881; 1.914269; 1.910952; 1.909477; 1.909418; 1.908755; 1.906938; 1.904779; 1.902860; 1.901629; 1.901305; 1.901661; 1.902137; 1.902141; 1.901649; 1.901492; 1.900733; 1.899033; 1.897068; 1.897105; 1.898360; 1.899463; 1.900109; 1.901047; 1.903140; 1.905159; 1.906346; 1.907615; 1.909867; 1.911422; 1.911446; 1.912571; 1.915139; 1.916980; 1.917124; 1.916861; 1.916447; 1.916018; 1.915353; 1.914359; 1.913129; 1.912699; 1.912722; 1.912415; 1.911706; 1.910780; 1.909150; 1.907456; 1.906896; 1.906564; 1.905540; 1.904909; 1.905550; 1.905254; 1.904310; 1.904512; 1.905761; 1.906921; 1.906710; 1.906736; 1.908099; 1.908831; 1.907627; 1.905704; 1.904472; 1.903667; 1.901319; 1.896334; 1.887445; 1.875972; 1.872037; 1.867284; 1.862501; 1.858585; 1.853451; 1.843502; 1.840351; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36496.1; 12:28:48; (); (); (); (); (); (); (); 1.899851; 1.901965; 1.903717; 1.904900; 1.905923; 1.906615; 1.907676; 1.915005; 1.925540; 1.929481; 1.928766; 1.926197; 1.923304; 1.920160; 1.918037; 1.918014; 1.918219; 1.918951; 1.919181; 1.918913; 1.918201; 1.916517; 1.914950; 1.914509; 1.913588; 1.912293; 1.912642; 1.914344; 1.914906; 1.913940; 1.912785; 1.912596; 1.911143; 1.908206; 1.906103; 1.905367; 1.904923; 1.903762; 1.902642; 1.901989; 1.902085; 1.901542; 1.900011; 1.898597; 1.899365; 1.899771; 1.899119; 1.899578; 1.902112; 1.902751; 1.902106; 1.902661; 1.903775; 1.904156; 1.903979; 1.904135; 1.904406; 1.903809; 1.903733; 1.903637; 1.903738; 1.904196; 1.904075; 1.904638; 1.906568; 1.907581; 1.906749; 1.905756; 1.905986; 1.907060; 1.907900; 1.908670; 1.909259; 1.909249; 1.909671; 1.910357; 1.911347; 1.912653; 1.913174; 1.914084; 1.915780; 1.918311; 1.920480; 1.921977; 1.922822; 1.923579; 1.924736; 1.926472; 1.928495; 1.928848; 1.927439; 1.926169; 1.925347; 1.924894; 1.924690; 1.925266; 1.925544; 1.923837; 1.921870; 1.918977; 1.915405; 1.912431; 1.910935; 1.910698; 1.910589; 1.911188; 1.909637; 1.907424; 1.904270; 1.897398; 1.882385; 1.877697; 1.875357; 1.873312; 1.871784; 1.870359; 1.868906; 1.864408; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36498.6; 12:28:56; (); (); (); (); (); (); (); 1.889534; 1.890851; 1.888724; 1.886527; 1.884978; 1.883993; 1.883359; 1.882313; 1.893961; 1.899919; 1.895417; 1.888410; 1.884624; 1.880936; 1.878113; 1.877357; 1.877575; 1.879982; 1.881882; 1.883590; 1.885881; 1.889370; 1.893027; 1.896488; 1.899541; 1.902557; 1.906274; 1.909078; 1.911731; 1.914493; 1.917421; 1.920610; 1.923846; 1.927275; 1.929125; 1.928930; 1.928531; 1.929056; 1.930627; 1.932749; 1.934034; 1.934944; 1.936399; 1.936851; 1.935517; 1.933097; 1.930984; 1.929897; 1.929703; 1.930898; 1.932131; 1.931056; 1.928658; 1.926585; 1.925107; 1.923919; 1.921762; 1.919764; 1.919431; 1.920596; 1.922515; 1.923276; 1.922506; 1.920694; 1.918477; 1.918429; 1.921300; 1.923279; 1.923904; 1.924910; 1.925479; 1.924556; 1.923483; 1.922834; 1.921324; 1.918462; 1.915619; 1.914085; 1.913814; 1.914540; 1.914891; 1.914326; 1.914288; 1.914153; 1.912037; 1.910104; 1.911254; 1.912700; 1.913406; 1.914384; 1.915046; 1.916290; 1.916804; 1.916407; 1.915605; 1.913731; 1.911205; 1.909734; 1.909623; 1.910178; 1.911046; 1.911329; 1.911112; 1.910056; 1.908210; 1.906225; 1.904440; 1.902844; 1.900321; 1.897375; 1.890115; 1.880543; 1.878649; 1.876129; 1.873189; 1.869530; 1.863054; 1.853494; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
