Roll Number; 0
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-01; 10:41:20
File Name; D:\Mahlo\TR\180201104120FP 4556_352 GSM0_XMF2.txt

538.2; 10:41:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.405085; 0.404988; 0.404740; 0.404726; 0.405229; 0.406193; 0.406855; 0.407136; 0.407402; 0.408145; 0.409266; 0.410244; 0.410862; 0.411491; 0.412116; 0.412662; 0.413264; 0.413907; 0.413982; 0.413267; 0.412213; 0.411164; 0.410690; 0.410094; 0.408933; 0.407353; 0.406221; 0.405773; 0.405689; 0.406086; 0.406430; 0.406819; 0.407260; 0.407524; 0.407851; 0.408413; 0.408909; 0.408994; 0.409180; 0.409742; 0.410375; 0.411118; 0.411779; 0.411848; 0.410913; 0.409492; 0.407558; 0.405786; 0.405053; 0.404927; 0.404671; 0.404525; 0.404544; 0.404478; 0.404219; 0.403848; 0.403279; 0.403036; 0.402842; 0.402854; 0.403434; 0.404914; 0.406238; 0.407156; 0.407918; 0.408698; 0.409324; 0.409942; 0.410585; 0.411245; 0.411727; 0.411894; 0.411950; 0.412489; 0.413315; 0.413954; 0.413907; 0.414010; 0.414161; 0.414117; 0.413756; 0.413046; 0.412458; 0.412327; 0.412171; 0.412023; 0.412124; 0.412161; 0.411889; 0.411644; 0.411664; 0.411770; 0.411190; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
916.4; 11:06:32; (); (); (); (); (); (); 0.187056; 0.187742; 0.189245; 0.190546; 0.191040; 0.191299; 0.191479; 0.192726; 0.194159; 0.193894; 0.193776; 0.194436; 0.195306; 0.195971; 0.196359; 0.196435; 0.196111; 0.195426; 0.194821; 0.194764; 0.194919; 0.195072; 0.195400; 0.195882; 0.196087; 0.195369; 0.194175; 0.193503; 0.193652; 0.194480; 0.195528; 0.196386; 0.197056; 0.197355; 0.197365; 0.197272; 0.197166; 0.196941; 0.196650; 0.196502; 0.196711; 0.196919; 0.196253; 0.195091; 0.194309; 0.193904; 0.193615; 0.193491; 0.193609; 0.194025; 0.194594; 0.195013; 0.195187; 0.195595; 0.196193; 0.196651; 0.196913; 0.197630; 0.198702; 0.199475; 0.199838; 0.200464; 0.201406; 0.202578; 0.203726; 0.204696; 0.205122; 0.205233; 0.204996; 0.204449; 0.203558; 0.202856; 0.202401; 0.201986; 0.201088; 0.199688; 0.198293; 0.197020; 0.195099; 0.193140; 0.191860; 0.191439; 0.191818; 0.192808; 0.193922; 0.195058; 0.196074; 0.196833; 0.197670; 0.198818; 0.200307; 0.201816; 0.202833; 0.203589; 0.203981; 0.204160; 0.203822; 0.202985; 0.202312; 0.201543; 0.201028; 0.200822; 0.200730; 0.200853; 0.200802; 0.200487; 0.199811; 0.199422; 0.199217; 0.199328; 0.199568; 0.198622; 0.197783; 0.195885; 0.194153; 0.192715; 0.194864; 0.202404; 0.213333; 0.227066; 0.228740; 0.231241; 0.233707; 0.236772; 0.241076; 0.247081; 0.253366; (); (); (); (); (); (); (); 
918.8; 11:06:42; (); (); (); (); (); (); 0.164912; 0.166420; 0.167238; 0.169356; 0.171678; 0.174035; 0.176409; 0.178128; 0.183011; 0.186351; 0.188318; 0.189849; 0.191850; 0.193796; 0.195251; 0.196596; 0.196998; 0.197939; 0.197834; 0.196944; 0.195470; 0.193720; 0.192873; 0.192106; 0.191585; 0.190458; 0.189400; 0.188803; 0.188226; 0.187727; 0.187820; 0.188837; 0.189822; 0.190341; 0.190879; 0.191680; 0.192593; 0.194045; 0.195657; 0.196417; 0.196919; 0.197250; 0.197353; 0.197656; 0.198013; 0.197671; 0.196038; 0.194444; 0.193412; 0.192702; 0.192267; 0.191996; 0.191203; 0.190202; 0.189750; 0.189945; 0.190039; 0.189931; 0.189521; 0.189632; 0.190639; 0.192202; 0.194091; 0.195203; 0.195842; 0.196438; 0.196660; 0.196791; 0.196809; 0.196375; 0.195564; 0.194853; 0.194727; 0.194769; 0.193945; 0.191987; 0.190144; 0.189099; 0.188569; 0.188368; 0.188380; 0.188719; 0.188917; 0.189456; 0.190677; 0.192384; 0.193889; 0.194396; 0.194462; 0.194704; 0.195138; 0.195507; 0.195724; 0.196081; 0.196449; 0.196607; 0.196360; 0.195994; 0.195438; 0.194395; 0.193153; 0.192096; 0.191743; 0.192103; 0.192848; 0.193773; 0.194556; 0.194812; 0.194408; 0.193496; 0.192380; 0.191463; 0.190617; 0.189516; 0.187989; 0.186663; 0.186341; 0.186977; 0.187486; 0.188607; 0.189366; 0.188970; 0.188758; 0.188775; 0.189157; 0.190226; 0.191666; (); (); (); (); (); (); (); 
921.2; 11:06:51; (); (); (); (); (); (); 0.195576; 0.194648; 0.194509; 0.195290; 0.196208; 0.197227; 0.198359; 0.200263; 0.202246; 0.202524; 0.202488; 0.202752; 0.203305; 0.204628; 0.206270; 0.207432; 0.208420; 0.208748; 0.208421; 0.207818; 0.207098; 0.205976; 0.205267; 0.205238; 0.205416; 0.205919; 0.206435; 0.206313; 0.205771; 0.205467; 0.205571; 0.205925; 0.206240; 0.206798; 0.207118; 0.207262; 0.207649; 0.207954; 0.208014; 0.207727; 0.206866; 0.205811; 0.204687; 0.203902; 0.203270; 0.202502; 0.201480; 0.200820; 0.200496; 0.200719; 0.201304; 0.201774; 0.201937; 0.201990; 0.202292; 0.202966; 0.203815; 0.204459; 0.204915; 0.205495; 0.206188; 0.207010; 0.207518; 0.207538; 0.206936; 0.205730; 0.204018; 0.202589; 0.201626; 0.200894; 0.200019; 0.198953; 0.197630; 0.196415; 0.195214; 0.194097; 0.193126; 0.192369; 0.191952; 0.191986; 0.192412; 0.193439; 0.194551; 0.195203; 0.195789; 0.196785; 0.198208; 0.199718; 0.201294; 0.202983; 0.204483; 0.205776; 0.206544; 0.207047; 0.207550; 0.208008; 0.207981; 0.207287; 0.206656; 0.205766; 0.204772; 0.204278; 0.203751; 0.203206; 0.202314; 0.201582; 0.200796; 0.200111; 0.199181; 0.198112; 0.197692; 0.196847; 0.195740; 0.194002; 0.191343; 0.188860; 0.187116; 0.187129; 0.187162; 0.187220; 0.186541; 0.185564; 0.184728; 0.184099; 0.183544; 0.182019; 0.181686; (); (); (); (); (); (); (); 
923.5; 11:07:00; (); (); (); (); (); (); 0.193976; 0.194509; 0.193691; 0.193321; 0.193356; 0.193975; 0.194901; 0.195305; 0.198003; 0.199683; 0.200086; 0.200289; 0.200620; 0.201032; 0.201039; 0.201479; 0.201445; 0.202054; 0.202392; 0.202276; 0.201641; 0.200392; 0.199538; 0.198809; 0.198608; 0.197727; 0.196584; 0.195145; 0.193885; 0.193214; 0.192495; 0.192124; 0.192322; 0.192577; 0.192824; 0.193484; 0.194655; 0.195751; 0.196781; 0.197117; 0.197302; 0.197761; 0.198248; 0.198512; 0.198461; 0.198602; 0.198929; 0.198974; 0.198826; 0.198377; 0.197427; 0.195676; 0.193729; 0.192458; 0.191932; 0.191842; 0.191849; 0.191881; 0.191998; 0.192466; 0.193049; 0.193745; 0.194780; 0.196006; 0.197236; 0.198511; 0.200126; 0.201449; 0.202183; 0.202651; 0.202833; 0.202603; 0.201895; 0.201109; 0.200202; 0.198834; 0.197340; 0.196169; 0.195437; 0.194745; 0.194002; 0.193450; 0.193734; 0.194323; 0.194729; 0.195062; 0.196003; 0.197171; 0.197793; 0.197770; 0.197419; 0.196781; 0.196198; 0.195962; 0.196212; 0.196785; 0.196998; 0.196568; 0.195904; 0.195494; 0.195463; 0.195238; 0.195117; 0.195419; 0.196162; 0.197218; 0.198591; 0.199216; 0.199223; 0.198851; 0.198529; 0.198320; 0.197982; 0.197414; 0.196281; 0.194943; 0.195179; 0.198392; 0.205992; 0.218718; 0.221714; 0.223539; 0.225524; 0.227988; 0.231608; 0.237351; 0.242509; (); (); (); (); (); (); (); 
925.9; 11:07:09; (); (); (); (); (); (); 0.193696; 0.193376; 0.192713; 0.192671; 0.192898; 0.193320; 0.194222; 0.196613; 0.197876; 0.197944; 0.197661; 0.197663; 0.197776; 0.198218; 0.198988; 0.199889; 0.200486; 0.200769; 0.200851; 0.201190; 0.201382; 0.200878; 0.199907; 0.199347; 0.199301; 0.199446; 0.199563; 0.199875; 0.200234; 0.200514; 0.200862; 0.201974; 0.203188; 0.203679; 0.203473; 0.203380; 0.204043; 0.205269; 0.205836; 0.205764; 0.205271; 0.204945; 0.204516; 0.203779; 0.202313; 0.200654; 0.198701; 0.196902; 0.195915; 0.195426; 0.194740; 0.193957; 0.193172; 0.192849; 0.192677; 0.192754; 0.192471; 0.192024; 0.191907; 0.192527; 0.193609; 0.194905; 0.196020; 0.196765; 0.197257; 0.197542; 0.197453; 0.197267; 0.196889; 0.196347; 0.195609; 0.195304; 0.194754; 0.193964; 0.192892; 0.191694; 0.190533; 0.189749; 0.189134; 0.188538; 0.188148; 0.188430; 0.189382; 0.190531; 0.192194; 0.193942; 0.195124; 0.196579; 0.197941; 0.199349; 0.201153; 0.202639; 0.203555; 0.204317; 0.205191; 0.205819; 0.206013; 0.205895; 0.205995; 0.205802; 0.205070; 0.204489; 0.203623; 0.202998; 0.202457; 0.202221; 0.201660; 0.200446; 0.199653; 0.199117; 0.198868; 0.197716; 0.196372; 0.194676; 0.192750; 0.192049; 0.199268; 0.220144; 0.240251; 0.251322; 0.255486; 0.260103; 0.266303; 0.274058; 0.282130; 0.293322; 0.304431; (); (); (); (); (); (); (); 
928.2; 11:07:19; (); (); (); (); (); (); 0.187262; 0.188527; 0.188586; 0.188890; 0.189696; 0.190572; 0.191692; 0.193101; 0.196866; 0.199372; 0.200638; 0.200815; 0.201365; 0.202399; 0.203649; 0.204970; 0.205503; 0.206565; 0.207061; 0.206966; 0.206923; 0.206529; 0.206571; 0.206787; 0.207302; 0.207753; 0.208484; 0.209357; 0.209846; 0.209841; 0.209039; 0.208390; 0.208188; 0.208027; 0.207557; 0.206921; 0.206275; 0.205399; 0.204045; 0.202092; 0.200115; 0.198177; 0.195931; 0.193578; 0.191806; 0.190690; 0.189966; 0.189051; 0.188039; 0.187006; 0.186146; 0.185597; 0.185382; 0.185541; 0.185873; 0.186125; 0.186503; 0.187270; 0.188082; 0.188834; 0.189612; 0.190348; 0.191397; 0.192995; 0.194442; 0.194847; 0.194926; 0.195132; 0.195254; 0.195096; 0.195155; 0.195382; 0.195588; 0.195728; 0.195763; 0.195848; 0.195957; 0.195569; 0.194916; 0.194730; 0.195373; 0.195954; 0.196387; 0.196856; 0.197405; 0.197679; 0.197966; 0.198484; 0.198832; 0.198700; 0.198317; 0.198103; 0.198413; 0.198710; 0.198716; 0.198788; 0.198580; 0.197929; 0.197206; 0.196494; 0.195842; 0.195119; 0.194046; 0.193221; 0.192847; 0.192590; 0.192301; 0.191916; 0.191589; 0.191192; 0.190605; 0.190556; 0.191229; 0.192385; 0.193518; 0.194324; 0.195990; 0.203694; 0.215089; 0.225084; 0.230337; 0.233367; 0.236459; 0.240339; 0.246813; 0.255764; 0.262756; (); (); (); (); (); (); (); 
930.6; 11:07:28; (); (); (); (); (); (); 0.194708; 0.196891; 0.198892; 0.199955; 0.200433; 0.200747; 0.201021; 0.202988; 0.205231; 0.205952; 0.206311; 0.206928; 0.207485; 0.207617; 0.207445; 0.206769; 0.205614; 0.203491; 0.201341; 0.200178; 0.199439; 0.198651; 0.197745; 0.197247; 0.197389; 0.197866; 0.198749; 0.199433; 0.199657; 0.199764; 0.200082; 0.200826; 0.202368; 0.204021; 0.205151; 0.205671; 0.205843; 0.205851; 0.205261; 0.204012; 0.202097; 0.200200; 0.198634; 0.197462; 0.196704; 0.196082; 0.195549; 0.195059; 0.194249; 0.193369; 0.192975; 0.192930; 0.192986; 0.193477; 0.194227; 0.194956; 0.195365; 0.195702; 0.196113; 0.196441; 0.196411; 0.196226; 0.196332; 0.196931; 0.197649; 0.197959; 0.198160; 0.198264; 0.198024; 0.197536; 0.197311; 0.197151; 0.197152; 0.197105; 0.196968; 0.196828; 0.196693; 0.196347; 0.195789; 0.195202; 0.195283; 0.196057; 0.196944; 0.197728; 0.198664; 0.199802; 0.201183; 0.202370; 0.203084; 0.203748; 0.204964; 0.205912; 0.205934; 0.205670; 0.205436; 0.204810; 0.203778; 0.202684; 0.201902; 0.201169; 0.200202; 0.198796; 0.197482; 0.196762; 0.195808; 0.194065; 0.192331; 0.191970; 0.192184; 0.192692; 0.193380; 0.193249; 0.193130; 0.192179; 0.191121; 0.190440; 0.192543; 0.198396; 0.201799; 0.202967; 0.204278; 0.206172; 0.207761; 0.209134; 0.210239; 0.211465; 0.213478; (); (); (); (); (); (); (); 
932.9; 11:07:37; (); (); (); (); (); (); 0.188548; 0.190533; 0.192049; 0.194012; 0.194991; 0.195759; 0.196699; 0.197526; 0.201676; 0.204831; 0.205716; 0.206231; 0.206956; 0.207271; 0.206689; 0.206288; 0.205323; 0.204232; 0.203002; 0.202023; 0.201011; 0.199735; 0.198413; 0.197203; 0.196834; 0.197087; 0.197132; 0.196852; 0.196414; 0.196371; 0.196691; 0.197794; 0.199368; 0.200570; 0.201352; 0.202329; 0.203343; 0.204314; 0.204794; 0.204795; 0.204461; 0.204236; 0.204184; 0.204372; 0.204446; 0.204289; 0.203479; 0.202715; 0.202393; 0.202473; 0.202690; 0.202623; 0.202151; 0.201708; 0.201472; 0.201019; 0.200416; 0.199826; 0.199189; 0.199066; 0.199290; 0.199482; 0.199522; 0.199639; 0.199855; 0.199778; 0.199742; 0.199798; 0.199610; 0.198980; 0.198558; 0.198538; 0.198509; 0.198043; 0.197435; 0.196914; 0.196346; 0.195940; 0.195717; 0.195580; 0.195673; 0.195822; 0.196398; 0.197745; 0.199413; 0.200747; 0.201998; 0.203153; 0.204257; 0.205059; 0.205764; 0.206438; 0.207161; 0.207659; 0.207665; 0.207244; 0.206738; 0.206087; 0.204874; 0.203390; 0.201994; 0.201084; 0.200334; 0.199611; 0.199096; 0.198199; 0.197112; 0.196023; 0.194863; 0.194277; 0.193884; 0.193144; 0.191763; 0.190172; 0.188818; 0.187487; 0.187032; 0.189431; 0.195154; 0.202807; 0.206198; 0.207335; 0.208457; 0.209796; 0.211495; 0.215045; 0.219948; (); (); (); (); (); (); (); 
935.3; 11:07:46; (); (); (); (); (); (); 0.180714; 0.180366; 0.181272; 0.183064; 0.184771; 0.186181; 0.187616; 0.190768; 0.193128; 0.194641; 0.195481; 0.196152; 0.196352; 0.196461; 0.197197; 0.197997; 0.198162; 0.197946; 0.197649; 0.197126; 0.196137; 0.194830; 0.193585; 0.192836; 0.192570; 0.192661; 0.193223; 0.194099; 0.194594; 0.194978; 0.195996; 0.196771; 0.196881; 0.196741; 0.196813; 0.197307; 0.198229; 0.199463; 0.200215; 0.199848; 0.198873; 0.197954; 0.197344; 0.197338; 0.197519; 0.197497; 0.197757; 0.197779; 0.197609; 0.197713; 0.197954; 0.197587; 0.196610; 0.195399; 0.194639; 0.194476; 0.194374; 0.194380; 0.194505; 0.194671; 0.194654; 0.194742; 0.195300; 0.196044; 0.196387; 0.196177; 0.195601; 0.195141; 0.194903; 0.194600; 0.194414; 0.194033; 0.193053; 0.191684; 0.190212; 0.189518; 0.189371; 0.189492; 0.189611; 0.189638; 0.189818; 0.190589; 0.192280; 0.194003; 0.195464; 0.196619; 0.197678; 0.198826; 0.200161; 0.201065; 0.201217; 0.201123; 0.200863; 0.200553; 0.200374; 0.200207; 0.199840; 0.198871; 0.198411; 0.198434; 0.198593; 0.198462; 0.198193; 0.197931; 0.197636; 0.197553; 0.196961; 0.196606; 0.196461; 0.195930; 0.195759; 0.195272; 0.194401; 0.192316; 0.190036; 0.188369; 0.189868; 0.193218; 0.194579; 0.195809; 0.196119; 0.196456; 0.196693; 0.196618; 0.197260; 0.197986; 0.199426; (); (); (); (); (); (); (); 
937.7; 11:07:56; (); (); (); (); (); (); 0.170613; 0.171634; 0.172396; 0.172863; 0.174050; 0.174889; 0.176232; 0.177372; 0.181526; 0.184363; 0.186395; 0.188474; 0.190585; 0.192866; 0.194366; 0.196168; 0.197734; 0.199057; 0.200005; 0.200294; 0.200588; 0.201016; 0.202309; 0.203348; 0.204408; 0.204630; 0.204506; 0.204596; 0.204490; 0.204117; 0.203892; 0.204059; 0.204721; 0.205793; 0.206863; 0.207460; 0.207715; 0.207326; 0.206600; 0.205921; 0.205510; 0.204997; 0.203853; 0.202588; 0.201692; 0.200773; 0.199415; 0.198000; 0.196861; 0.195929; 0.195132; 0.194357; 0.193910; 0.193888; 0.193734; 0.193613; 0.193679; 0.193661; 0.193587; 0.193894; 0.194754; 0.195994; 0.197211; 0.198188; 0.199278; 0.199959; 0.200236; 0.199864; 0.199054; 0.198118; 0.197055; 0.196339; 0.196007; 0.195788; 0.195048; 0.193934; 0.192996; 0.192126; 0.191288; 0.190384; 0.189563; 0.189497; 0.190251; 0.191356; 0.192333; 0.193347; 0.194638; 0.195818; 0.196541; 0.197425; 0.198765; 0.200153; 0.201168; 0.201960; 0.202927; 0.203882; 0.204152; 0.203561; 0.202751; 0.202031; 0.201219; 0.199934; 0.198936; 0.198081; 0.197301; 0.196543; 0.195465; 0.194231; 0.193728; 0.193691; 0.193568; 0.193147; 0.192735; 0.192182; 0.191438; 0.191054; 0.191850; 0.194032; 0.198762; 0.203786; 0.204821; 0.205725; 0.207045; 0.207802; 0.208186; 0.210411; 0.199426; (); (); (); (); (); (); (); 
940.0; 11:08:05; (); (); (); (); (); (); 0.187405; 0.186881; 0.186994; 0.187918; 0.188984; 0.190209; 0.191383; 0.193892; 0.196582; 0.197884; 0.198448; 0.198769; 0.198960; 0.199071; 0.199650; 0.200351; 0.200684; 0.200850; 0.200905; 0.200659; 0.199958; 0.198992; 0.197986; 0.197029; 0.196240; 0.195745; 0.195757; 0.195922; 0.195865; 0.195683; 0.195634; 0.195825; 0.195705; 0.195301; 0.194900; 0.194600; 0.194645; 0.194825; 0.194705; 0.194498; 0.194378; 0.194183; 0.193634; 0.193097; 0.192819; 0.193059; 0.193377; 0.193027; 0.192309; 0.191927; 0.191824; 0.191444; 0.190889; 0.190387; 0.189740; 0.189261; 0.189113; 0.189583; 0.190175; 0.190346; 0.190053; 0.190040; 0.190616; 0.191930; 0.193653; 0.195157; 0.196643; 0.197957; 0.198492; 0.198510; 0.198026; 0.197409; 0.196678; 0.196404; 0.196577; 0.196840; 0.196751; 0.196401; 0.195624; 0.194604; 0.193520; 0.192819; 0.193125; 0.194281; 0.195901; 0.197672; 0.199132; 0.200144; 0.200619; 0.201268; 0.201804; 0.202129; 0.202212; 0.202108; 0.202017; 0.201531; 0.200934; 0.200155; 0.198829; 0.197535; 0.195924; 0.194832; 0.193825; 0.192898; 0.191618; 0.190234; 0.190144; 0.189908; 0.189847; 0.189000; 0.188374; 0.187709; 0.186516; 0.185508; 0.184141; 0.183998; 0.183768; 0.184306; 0.184056; 0.183924; 0.183871; 0.182880; 0.182200; 0.181489; 0.181881; 0.182586; (); (); (); (); (); (); (); (); 
942.4; 11:08:14; (); (); (); (); (); (); 0.181579; 0.181720; 0.181142; 0.181372; 0.182361; 0.183496; 0.184927; 0.186567; 0.190354; 0.192653; 0.193767; 0.194440; 0.194536; 0.195122; 0.195386; 0.196513; 0.197116; 0.197640; 0.197443; 0.196671; 0.196611; 0.196604; 0.196384; 0.195742; 0.195545; 0.195450; 0.194995; 0.194979; 0.195219; 0.195625; 0.196206; 0.197307; 0.198420; 0.199002; 0.199142; 0.198318; 0.197365; 0.197045; 0.196915; 0.196515; 0.196059; 0.195813; 0.195459; 0.194837; 0.193570; 0.191566; 0.189978; 0.189036; 0.188722; 0.188672; 0.188902; 0.188960; 0.188032; 0.186823; 0.186306; 0.186410; 0.186768; 0.186993; 0.187703; 0.189267; 0.191300; 0.192630; 0.193596; 0.194209; 0.194157; 0.193513; 0.193313; 0.193944; 0.194954; 0.195183; 0.194299; 0.193252; 0.192222; 0.191043; 0.189746; 0.188560; 0.188264; 0.188359; 0.188854; 0.190239; 0.192206; 0.193692; 0.195141; 0.196523; 0.197674; 0.198936; 0.200597; 0.202157; 0.203418; 0.204552; 0.205540; 0.205969; 0.206211; 0.206288; 0.206090; 0.205561; 0.204739; 0.203719; 0.202596; 0.201663; 0.201147; 0.200341; 0.199688; 0.199440; 0.199276; 0.198823; 0.198307; 0.197565; 0.196874; 0.195867; 0.194635; 0.193534; 0.192848; 0.192097; 0.191006; 0.189821; 0.189576; 0.192726; 0.200097; 0.205812; 0.206284; 0.206828; 0.207805; 0.209443; 0.212664; 0.217779; (); (); (); (); (); (); (); (); 
944.7; 11:08:23; (); (); (); (); (); (); 0.190981; 0.191278; 0.192438; 0.193869; 0.195297; 0.196399; 0.196744; 0.198670; 0.200235; 0.200946; 0.200999; 0.200547; 0.200680; 0.201348; 0.201996; 0.202329; 0.202232; 0.201363; 0.199987; 0.198650; 0.197479; 0.196929; 0.196488; 0.195747; 0.195028; 0.194633; 0.194480; 0.194117; 0.194124; 0.194657; 0.195521; 0.196376; 0.197304; 0.198479; 0.199927; 0.201187; 0.202508; 0.204055; 0.205627; 0.206634; 0.207422; 0.208146; 0.208737; 0.208768; 0.208442; 0.207993; 0.207616; 0.206982; 0.206223; 0.205394; 0.204584; 0.203844; 0.202798; 0.202002; 0.201565; 0.201112; 0.200830; 0.200699; 0.200514; 0.200344; 0.200469; 0.200581; 0.200851; 0.201170; 0.201575; 0.201846; 0.201779; 0.201364; 0.200633; 0.199893; 0.198985; 0.197955; 0.197277; 0.197029; 0.196949; 0.196821; 0.197129; 0.197616; 0.197796; 0.197493; 0.197171; 0.197602; 0.198576; 0.199593; 0.200591; 0.202004; 0.203431; 0.204746; 0.206039; 0.206822; 0.207374; 0.207635; 0.207532; 0.207529; 0.207715; 0.207739; 0.207223; 0.206610; 0.205936; 0.205409; 0.204658; 0.203670; 0.201920; 0.200182; 0.198904; 0.197757; 0.196791; 0.195523; 0.194570; 0.193551; 0.192517; 0.191538; 0.189637; 0.188460; 0.186889; 0.186491; 0.188979; 0.195529; 0.205085; 0.211219; 0.212778; 0.214185; 0.216498; 0.219533; 0.222841; 0.228026; (); (); (); (); (); (); (); (); 
947.1; 11:08:32; (); (); (); (); (); (); 0.182733; 0.184700; 0.186145; 0.187957; 0.190470; 0.191945; 0.193291; 0.195727; 0.200890; 0.204401; 0.206204; 0.207364; 0.207519; 0.208112; 0.207974; 0.207913; 0.208240; 0.208428; 0.208560; 0.207937; 0.207718; 0.207153; 0.206202; 0.204926; 0.203576; 0.202470; 0.201882; 0.202032; 0.202559; 0.203056; 0.203149; 0.203007; 0.202637; 0.201776; 0.200311; 0.198687; 0.197784; 0.197599; 0.197426; 0.197277; 0.197055; 0.196308; 0.194999; 0.192968; 0.191316; 0.190077; 0.189187; 0.188468; 0.187711; 0.187636; 0.187611; 0.186751; 0.185636; 0.184764; 0.183758; 0.182564; 0.182092; 0.182288; 0.182772; 0.183314; 0.183701; 0.183824; 0.184005; 0.184477; 0.185294; 0.186203; 0.187121; 0.187731; 0.187823; 0.187555; 0.186627; 0.185438; 0.184072; 0.182686; 0.181812; 0.181358; 0.181115; 0.180674; 0.179957; 0.179157; 0.178895; 0.179315; 0.180395; 0.181826; 0.183456; 0.185660; 0.188422; 0.190896; 0.192536; 0.193350; 0.193496; 0.193233; 0.193041; 0.192809; 0.192599; 0.192204; 0.191415; 0.190464; 0.189614; 0.188345; 0.187095; 0.185983; 0.184660; 0.183036; 0.181844; 0.181142; 0.180868; 0.180738; 0.180507; 0.179936; 0.179399; 0.179300; 0.179139; 0.178590; 0.178136; 0.177515; 0.178221; 0.182130; 0.185986; 0.187943; 0.188946; 0.189894; 0.191131; 0.192660; 0.194508; 0.196594; 0.198036; (); (); (); (); (); (); (); 
949.4; 11:08:42; (); (); (); (); (); (); 0.177579; 0.178370; 0.179397; 0.180627; 0.182015; 0.183451; 0.184828; 0.187587; 0.190167; 0.191738; 0.192928; 0.193884; 0.194709; 0.196022; 0.196935; 0.197438; 0.197880; 0.198380; 0.198514; 0.198410; 0.197802; 0.196618; 0.195560; 0.195033; 0.194453; 0.193825; 0.193194; 0.192552; 0.191781; 0.191551; 0.191300; 0.190808; 0.190459; 0.190083; 0.188965; 0.187720; 0.186859; 0.186385; 0.185918; 0.185436; 0.185222; 0.185317; 0.185143; 0.184637; 0.184079; 0.184027; 0.184244; 0.184139; 0.183956; 0.184496; 0.185618; 0.186947; 0.187504; 0.187397; 0.186999; 0.186719; 0.186677; 0.187010; 0.187786; 0.188526; 0.189218; 0.189936; 0.190654; 0.190972; 0.190959; 0.190291; 0.189202; 0.188476; 0.188202; 0.187826; 0.187250; 0.186515; 0.185726; 0.184893; 0.183720; 0.182118; 0.180820; 0.179502; 0.178370; 0.177317; 0.177074; 0.177806; 0.179071; 0.180280; 0.181642; 0.183305; 0.185483; 0.187540; 0.189332; 0.191130; 0.192627; 0.193968; 0.195381; 0.197206; 0.199573; 0.201061; 0.201814; 0.201926; 0.202102; 0.201881; 0.200774; 0.198878; 0.196876; 0.195559; 0.194525; 0.194007; 0.193304; 0.191593; 0.189819; 0.187346; 0.185446; 0.183819; 0.182880; 0.181544; 0.179997; 0.179362; 0.181293; 0.189640; 0.202245; 0.208510; 0.210198; 0.212413; 0.215566; 0.219329; 0.225328; 0.230840; 0.236012; (); (); (); (); (); (); (); 
951.8; 11:08:51; (); (); (); (); (); (); 0.172447; 0.174031; 0.175352; 0.177245; 0.178346; 0.179024; 0.179928; 0.180918; 0.184973; 0.187062; 0.187948; 0.187966; 0.188360; 0.189703; 0.190463; 0.190950; 0.190472; 0.189761; 0.189045; 0.188313; 0.188246; 0.187977; 0.187492; 0.186286; 0.185606; 0.184921; 0.184696; 0.184982; 0.185016; 0.185436; 0.186295; 0.187398; 0.188441; 0.189157; 0.189580; 0.189741; 0.189865; 0.190465; 0.191593; 0.192223; 0.192360; 0.192339; 0.192042; 0.191696; 0.191079; 0.190618; 0.190349; 0.190177; 0.190464; 0.191263; 0.191741; 0.191764; 0.191227; 0.190720; 0.190234; 0.189849; 0.189347; 0.188939; 0.188638; 0.189071; 0.189672; 0.190373; 0.191036; 0.191336; 0.191070; 0.190745; 0.190552; 0.190525; 0.190327; 0.190095; 0.189673; 0.189427; 0.189286; 0.188785; 0.187476; 0.185673; 0.184088; 0.182794; 0.181877; 0.181532; 0.181624; 0.182116; 0.183264; 0.184654; 0.186272; 0.188017; 0.189603; 0.190627; 0.191346; 0.191935; 0.192707; 0.193008; 0.193193; 0.193169; 0.192968; 0.192421; 0.191793; 0.190692; 0.189272; 0.187786; 0.186597; 0.185128; 0.183885; 0.182709; 0.181770; 0.180637; 0.179841; 0.179088; 0.178344; 0.178104; 0.178216; 0.178200; 0.178020; 0.177705; 0.177895; 0.178452; 0.182052; 0.194816; 0.212906; 0.223387; 0.228482; 0.233092; 0.237632; 0.242724; 0.249315; 0.259422; 0.268695; (); (); (); (); (); (); (); 
